旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
曬日子民宿,澎湖縣湖西鄉成功村1鄰港底302之10號,0922-734135,-,5間,NT$3980-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3980,-
兜圈house民宿,澎湖縣湖西鄉成功村1鄰港底330之1號,0933-695224,-,4間,NT$3990-6580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),3990,-
愛琴海民宿,澎湖縣馬公市鎖港里1鄰鎖管港46之3號,0963-929301,-,4間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
璀璨星空民宿,澎湖縣馬公市鐵線里鐵線尾25之26號,06-9951785,-,5間,NT$4000-8200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
衫之林民宿,澎湖縣馬公市鎖港里鎖管港1246號,06-9950890,-,5間,NT$4000-5250(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
理想窩民宿,澎湖縣馬公市山水里18鄰珠江17之41號,0952-651091,-,4間,NT$4000-5250(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
澎湖香草山民宿,澎湖縣馬公市鎖港里1鄰吉海路1157號,0919-861157,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
閒魚民宿,澎湖縣馬公市西衛里260之9號,0952-235653,-,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
甜心卡朵民宿,澎湖縣馬公市西衛里729號,0911-192352,-,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
日青民宿,澎湖縣馬公市西文里11鄰西文澳706號,0970-169575,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
溫心海民宿,澎湖縣馬公市鎖港里2鄰鎖管港80之6號,0930-361783,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
樂圖漫遊會館民宿一館,澎湖縣馬公市西衛里25鄰西衛261之9號,06-9260507,http://www.lovetour880.com,5間,NT$4000-7400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
愛的3次方渡假別墅民宿,澎湖縣馬公市西衛里24鄰西衛392號,06-9263256,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
宿息幾迷民宿,澎湖縣馬公市東衛里10鄰東衛101號之2,0935-180991,-,3間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
海風情民宿,澎湖縣馬公市西衛里12鄰西衛89之3號,0983-602573,-,4間,NT$4000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
8號城堡民宿,澎湖縣馬公市石泉里1鄰石泉8之1號,06-9210839,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
德美海景民宿,澎湖縣七美鄉南港村11鄰南滬52號,06-9971232,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
奇遇菓會館民宿,澎湖縣西嶼鄉池東村6鄰大菓葉3號,09-72608868,-,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
一個地方民宿,澎湖縣馬公市西衛里25鄰西衛379之8號,06-9273798,http://www.facebook.com/aplacehomestay,4間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
龍家民宿,澎湖縣馬公市西衛里15鄰西衛210之1號,06-9260779,-,5間,NT$4000-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
樂圖漫遊會館民宿二館,澎湖縣馬公市西衛里25鄰西衛261之8號,0933-695493,-,5間,NT$4000-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
島旅人民宿,澎湖縣馬公市啟明里14鄰民權路9號,0988-810991,https://www.penghu-tropicalhouse.com/,15間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
來一客民宿,澎湖縣白沙鄉通梁村2鄰通梁66之15號,0901-200798,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
夏天民宿,澎湖縣馬公市東文里11鄰東文澳111號,0973-018995,-,4間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
五月藍天民宿,澎湖縣馬公市東文里8鄰文山路63巷2之1號,06-9211552,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
日安民宿,澎湖縣馬公市興仁里7鄰雙頭掛490號,0988-132907,-,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
居墅民宿,澎湖縣馬公市長安里16鄰永興街14號,0907-266972,-,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
好夢民宿,澎湖縣馬公市興仁里7鄰雙頭掛491號,0933-695362,-,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
杉頭牛民宿,澎湖縣湖西鄉成功村1鄰港底330之5號,06-9210423,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
翔有壹號館民宿,澎湖縣馬公市石泉里1鄰石泉5之9號,0911-702188,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
大央島民宿,澎湖縣馬公市西衛里25鄰西衛1011號,0932-815796,-,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
五星級會館民宿,澎湖縣馬公市東文里4鄰大賢街91巷5號,0932-815557,-,5間,NT$4000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
文澳旅店民宿,澎湖縣馬公市西文里21鄰西文澳263號,0938-528575,-,4間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
福門民宿,澎湖縣湖西鄉隘門村3鄰隘門3之2號,0937-323300,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
島嶼時光民宿,澎湖縣馬公市西衛里25鄰西衛492號,0981-996647,-,5間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
松屋民宿,澎湖縣馬公市中央里11鄰惠民一路2之1號,06-9272046,-,5間,NT$4000-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
情人灣民宿二館,澎湖縣馬公市案山里2鄰文山路401號,06-9219279,-,12間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
旅時光民宿,澎湖縣湖西鄉許家村6鄰港子尾53之2號,0910-543887,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
維輕旅民宿,澎湖縣湖西鄉成功村211之2號,0963-165757,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
嶼居民宿,澎湖縣馬公市西衛里266-8號,0919-030803,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
漁嶼相寓民宿,澎湖縣馬公市西衛里266-7號,0975-006346,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
山與民宿,澎湖縣馬公市西衛里266-6號,0973-121833,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
嶼晨民宿,澎湖縣湖西鄉沙港村7之9號,0958-551190,-,5間,NT$4000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
童心未泯民宿,澎湖縣湖西鄉成功村港底187之8號,0912-779201,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
綠水悠遊民宿,澎湖縣西嶼鄉池東村13鄰小池角198之2號,06-9983328,-,5間,NT$4100-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4100,-
享樂民宿,澎湖縣馬公市西文里22鄰西文澳185之18號,0955-620318,-,4間,NT$4200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
綠空間民宿,澎湖縣馬公市鎖港里1鄰吉海路1146號,0933-713396,-,5間,NT$4200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
綠的旅館,澎湖縣馬公市光榮里文光路27之3號(1至3樓),06-9278801,-,19間,NT$4200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
沐月民宿,澎湖縣馬公市鎖港里19鄰鎖管港1466號,06-9952886,-,5間,NT$4200-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
緝馬灣民宿,澎湖縣西嶼鄉赤馬村1鄰緝馬灣2之6號,0937-315715,-,3間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
莉斯海景民宿,澎湖縣馬公市鐵線里1鄰鐵線尾301號,06-9953300,-,4間,NT$4200-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
承玥民宿,澎湖縣馬公市光榮里20鄰自強街51號,0937-605079,-,5間,NT$4200-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
鳥窩民宿,澎湖縣馬公市興仁里1鄰雙頭掛1之2號2樓,06-9213588,-,3間,NT$4200-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
蘿蔔民宿,澎湖縣馬公市西衛里26鄰西衛689號,0937-581112,-,5間,NT$4200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
鑫河小棧民宿,澎湖縣馬公市鎖港里1鄰鎖港一路73巷27弄1號,0910-065023,-,5間,NT$4200-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
凱悅輕旅民宿,澎湖縣馬公市西文里24鄰文前街68號,0953-618438,-,5間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
風仙廬香草園民宿,澎湖縣馬公市西文里11鄰西文澳97之68號,0978-216790,-,5間,NT$4200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
海貓行旅民宿,澎湖縣馬公市西衛里24鄰西衛232之50號,0928-368960,-,5間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
希臘邊境民宿,澎湖縣馬公市山水里59號,0937-695069,-,5間,NT$4200-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
米蟲無人自助旅店民宿,澎湖縣馬公市西衛里266號,0931-359999,-,5間,NT$4200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
光鹽民宿,澎湖縣馬公市西衛里1005號,0905-738820,-,5間,NT$4200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
西衛左岸觀海民宿,澎湖縣馬公市西衛里468之5號,0905-929363,-,5間,NT$4200-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4200,-
風車轉轉民宿,澎湖縣白沙鄉中屯村105號,0928-655838,-,5間,NT$4280-4880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4280,-
自由塔精品民宿1館,澎湖縣馬公市水源路2號之3,06-9270927,-,3間,NT$4288-4288(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4288,-
夢幻西嶼民宿,澎湖縣西嶼鄉二崁村3鄰二崁57號,0910-291238,-,5間,NT$4360-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4360,-
野居渡假民宿,澎湖縣馬公市西衛里14鄰西衛221之15號,06-9269357,-,5間,NT$4400-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4400,-
悠‧House民宿,澎湖縣馬公市鎖港里鎖港六路252號,0970-714085,-,5間,NT$4400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4400,-
月裡民宿,澎湖縣馬公市重光里2鄰後窟潭7號之30,0939-334738,-,5間,NT$4400-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4400,-
船長民宿,澎湖縣白沙鄉吉貝村182-11號,06-9911176,-,5間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
初見民宿,澎湖縣馬公市石泉里14鄰石泉1之321號,0978-166920,https://www.facebook.com/penghu.firstsight,5間,NT$4500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
紅帽民宿,澎湖縣馬公市西文里18鄰惠民新村16號,06-9274198,-,5間,NT$4500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
樂桃屋親子民宿,澎湖縣馬公市西衛里12鄰西衛83之62號,06-9268168,-,5間,NT$4500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
角落民宿,澎湖縣馬公市西衛里14鄰西衛223之3號,0958-693509,-,4間,NT$4500-5300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
陽光城堡旅店,澎湖縣馬公市東衛里6之4號(1至3樓),06-9219679,http://www.sunlight-castle.com/index.htm,16間,NT$4500-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
198民宿,澎湖縣馬公市西文里18鄰惠民新村16之1號,06-9274198,-,4間,NT$4500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
達日好民宿,澎湖縣馬公市朝陽里朝陽路100巷8之1號,06-9270000,-,5間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
大風吹民宿一館,澎湖縣馬公市西衛里24鄰西衛232之30號,0978-659098,-,5間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
在水一方民宿,澎湖縣馬公市西衛里24鄰西衛396之1號,0931-063260,-,5間,NT$4500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
阿豹會館民宿,澎湖縣馬公市烏崁里1鄰烏崁131之10號,0985-447136,-,3間,NT$4500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
洸波民宿,澎湖縣馬公市石泉里5鄰石泉608號,06-9219992,-,5間,NT$4500-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
賓賓有禮民宿,澎湖縣湖西鄉成功村1鄰港底303之8號,0919-209189,-,5間,NT$4500-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
我知道海景民宿,澎湖縣馬公市興仁里13鄰吉海路737號,0937-232188,-,5間,NT$4500-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
海知道海景民宿,澎湖縣馬公市興仁里13鄰吉海路739號,0937-232188,-,5間,NT$4500-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
我築巢民宿,澎湖縣馬公市安宅里宅腳嶼109之1號,0933-283270,-,5間,NT$4500-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
七美海夠藍民宿本館,澎湖縣七美鄉南港村35號,06-9971837,-,5間,NT$4500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
雅霖大飯店,澎湖縣馬公市陽明里同和路100號,06-9261366,http://www.yaling-hotel.tw/yaling-hotel.htm,150間,NT$4600-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,4
圓頂瓦舍民宿,澎湖縣馬公市山水里珠江110之27號,06-9951122,-,5間,NT$4600-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
沙灘城堡民宿(特色民宿),澎湖縣馬公市山水里珠江3-10號,06-9950855,http://www.beachcastle.com.tw,7間,NT$4600-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
人魚之丘民宿,澎湖縣馬公市五德里1鄰雞母塢130號,06-9951926,-,5間,NT$4600-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
竹灣棧民宿,澎湖縣西嶼鄉竹灣村27鄰竹篙灣3之1號,0921-230082,-,5間,NT$4600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
萊海邊民宿,澎湖縣馬公市嵵裡里1鄰漁工新村2之1號,06-9953392,-,5間,NT$4600-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
心舟民宿,澎湖縣湖西鄉許家村3鄰港子尾76號,06-9219697,-,4間,NT$4600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
隘門壹陸捌民宿,澎湖縣湖西鄉隘門村18鄰隘門168號,0911-784773,-,5間,NT$4600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
幸福轉角民宿,澎湖縣馬公市朝陽里31鄰文昌街29號,06-9270118,-,5間,NT$4600-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
城前驛站民宿,澎湖縣白沙鄉城前村5鄰城前34之2號,06-9932511,-,3間,NT$4600-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
熱海澎湖灣民宿,澎湖縣馬公市鎖港里6鄰鎖管港410號2樓,0939-373656,-,5間,NT$4600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
居六民宿,澎湖縣馬公市東衛里7鄰東衛71之8號,0963-522678,-,5間,NT$4600-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
綠果昔民宿,澎湖縣馬公市西衛里29鄰六合路600巷10弄2號,0905-098581,-,4間,NT$4600-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
承辰民宿,澎湖縣馬公市石泉里1鄰石泉7之5號,0912-797062,-,5間,NT$4600-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
小山丘民宿,澎湖縣馬公市五德里1鄰雞母塢200號,0935-830868,-,8間,NT$4600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
遇見海民宿一館,澎湖縣湖西鄉許家村25之9號,0985-811803,-,5間,NT$4600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
遇見海民宿二館,澎湖縣湖西鄉許家村25之10號,0985-811803,-,5間,NT$4600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
班長民宿,澎湖縣馬公市鐵線里37之5號,0980-040332,-,5間,NT$4600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
和煦創意民宿,澎湖縣馬公市西衛里1002號,0963-817308,-,5間,NT$4600-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
汕渼民宿,澎湖縣馬公市鐵線里37之6號,0911-883849,-,5間,NT$4600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
棕櫚民宿,澎湖縣馬公市五德里228號,0952-200530,-,5間,NT$4680-6680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4680,-
幸福空間民宿,澎湖縣馬公市西衛里12鄰西衛83之59號,06-9270511,-,4間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
屋裏民宿,澎湖縣湖西鄉北寮村6鄰北寮41之11號,0976-266699,https://hygge.tw/,5間,NT$4800-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
夏荷田園民宿,澎湖縣湖西鄉湖西村6鄰湖西77之23號,0932-197530,-,5間,NT$4800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
蘭園民宿,澎湖縣西嶼鄉竹灣村26鄰竹篙灣15之15號,06-9981515,-,5間,NT$4800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
屋光拾舍民宿,澎湖縣湖西鄉北寮村6鄰北寮41之10號,06-9921212,-,4間,NT$4800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
龍泉海景民宿,澎湖縣湖西鄉尖山村2鄰尖山16之13號,06-9923030,-,5間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
海洋派對親子民宿,澎湖縣馬公市東文里7鄰東文澳100之2號,06-9217776,-,5間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
夏日澄藍民宿,澎湖縣白沙鄉中屯村5鄰中屯106號,06-9931178,-,5間,NT$4800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
水連天海景電梯民宿,澎湖縣馬公市西文里11鄰西文澳501號,0988-108686,-,5間,NT$4800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
遇見民宿,澎湖縣白沙鄉港子村3鄰港子1之6號,0934-059188,-,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
芸樂行旅民宿,澎湖縣馬公市西衛里807號,0932-897068,https://instagram.com/yunle_travel?igshid=MjkzY2Y1YTY=51348/,5間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
兄弟會館民宿,澎湖縣馬公市石泉里5鄰石泉580號,0932-888781,-,3間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
星語休閒民宿,澎湖縣馬公市山水里18鄰珠江17之28號,06-9951033,-,4間,NT$4800-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
村長的家民宿,澎湖縣馬公市光榮里18鄰三多路370巷8-1號2-4樓,06-9270303,-,4間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
山水衝浪二館民宿,澎湖縣馬公市山水里18鄰珠江17之36號,0919-760648,-,5間,NT$4800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
沐日海邊民宿,澎湖縣馬公市鎖港里1鄰鎖管港42之36號,0970-000567,-,5間,NT$4800-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
加倍遊民宿,澎湖縣馬公市安宅里11鄰宅腳嶼160號,0963-019229,https://www.facebook.com/uustay/,5間,NT$4800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
鄉間小橘二館民宿,澎湖縣馬公市山水里17鄰珠江499號,0963-657500,-,5間,NT$4800-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
海島漫旅民宿,澎湖縣湖西鄉許家村1鄰港子尾130之8號,0937-604205,-,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
小日子民宿,澎湖縣馬公市西衛里14鄰西衛605號,0937-309821,-,4間,NT$4800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
迦南美地電梯民宿,澎湖縣馬公市西文里7鄰西文澳92之28號,0911-584619,https://penghucanaan.business.site/,4間,NT$4800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
鹿角民宿,澎湖縣馬公市西衛里五福路100之2號,0920-909589,-,5間,NT$4800-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
海漾民宿,澎湖縣馬公市光華里80之2號,0903-831751,-,5間,NT$4800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
澎湖諾亞方舟包棟民宿,澎湖縣湖西鄉成功村158之6號,0988-382887,-,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
凱樂瑪麗民宿(特色民宿),澎湖縣馬公市復興里1鄰中山路75號,06-9271037,-,12間,NT$4880-9880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4880,-
平凡履棧民宿,澎湖縣馬公市西衛里26鄰西衛338號,0900-778190,-,5間,NT$4880-5480(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4880,-
坊鄉季民宿,澎湖縣馬公市西衛里26鄰西衛337號,0910-977323,-,5間,NT$4880-5480(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4880,-
九屏文旅民宿,澎湖縣西嶼鄉池東村77號之4,0932-024837,-,5間,NT$4880-6880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4880,-
春上村墅民宿,澎湖縣馬公市西衛里25鄰西衛373號,0965-118018,-,4間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
想享民宿,澎湖縣馬公市西衛里26鄰西衛348號,06-9271199,-,5間,NT$5000-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
印象沙港民宿,澎湖縣湖西鄉沙港村沙港118之1號,06-9221503,https://www.facebook.com/image.shagang,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
澎湖海悅飯店,澎湖縣馬公市重慶里民福路75號1-10樓,06-9269166,-,54間,NT$5000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
澎湖諾亞方舟民宿,澎湖縣湖西鄉成功村1鄰港底150號,06-9218722,-,5間,NT$5000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
夢砌民宿,澎湖縣湖西鄉隘門村60號之1,06-9213328,http://penghu-dream.com,5間,NT$5000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
