旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
日日暮旅,南投縣魚池鄉水社村中山路469號,049-2856827,-,5間,NT$5800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
睡埔里親子民宿,南投縣埔里鎮大湳里9鄰虎耳三街57號,0976-995777,-,5間,NT$5800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
悅居民宿,南投縣埔里鎮枇杷里中心路60-13號,0932-981336,-,1間,NT$5800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
臻美蘆,南投縣埔里鎮史港里4鄰西安路二段436號,0905-064847,-,5間,NT$5800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
福霖竹石園生態渡假會館,南投縣魚池鄉水社村中山路8號,049-2856679,http://www.bamboorock.com.tw/,20間,NT$5940-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5940,-
星玥涵屋民宿,南投縣埔里鎮枇杷里13鄰枇杷路105號,0920-787227,-,5間,NT$5980-5980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5980,-
愛黏在一起民宿,南投縣魚池鄉新城村修正巷3-12號,049-2898088,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
星月谷民宿,南投縣鹿谷鄉彰雅村凍頂巷7-28號,049-2751011,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
埔里觀瀑渡假民宿,南投縣埔里鎮蜈蚣里10鄰中山路一段96號,0922-987470,http://www.chivy.com.tw/GuanPu,10間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
魚樂魚池民宿,南投縣魚池鄉魚池村魚池街322巷9號,0987-678494,-,2間,NT$6000-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
晶彩民宿,南投縣魚池鄉日月村7鄰日月街78號,049-2850498,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
太和日月旅館,南投縣魚池鄉日月村文化街39號,049-2850066,-,28間,NT$6000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
和愉の家,南投縣鹿谷鄉竹豐村8鄰光復路53-30號,049-2677260,https://www.hoyu.tw,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
嵐山小鎮民宿,南投縣仁愛鄉大同村仁和路210-1號,049-2803849,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
青井澤民宿,南投縣魚池鄉水社村中興路12巷29號,049-2856896,-,4間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
力麗哲園-月潭館,南投縣魚池鄉日月村水秀街71號,049-2850033,http://sunmoonlake-moon.lealeahotel.com/,48間,NT$6000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
阿都民宿,南投縣集集鎮吳厝里育才街68號,049-2763031,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
帝綸溫泉大飯店(帝綸溫泉渡假大飯店),"南投縣信義鄉東埔村開高巷86號,86-1號",049-2702789,http://www.tilun.com.tw,160間,NT$6000-30000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
芯春民宿,南投縣埔里鎮蜈蚣里2鄰蜈蚣路25-2號,0921-300346,-,8間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
金百豐阿波羅飯店,南投縣埔里鎮杷城里民治一街1號1樓至6樓、1號2樓之1至5樓之1,049-2900555,http://www.apollo-hotel.com.tw/,34間,NT$6000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
能高俱樂部民宿,南投縣埔里鎮薰化里西康路47號,049-2906300,-,12間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
林厝邊民宿,南投縣竹山鎮竹山里祖師街8-3號,0933-128192,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
全家湖畔渡假山莊,南投縣魚池鄉日月村義勇街106號,0910-039930,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
林莊園,南投縣國姓鄉乾溝村6鄰中西巷78-2號,0958-569561,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
合歡雅築民宿,南投縣仁愛鄉大同村博望巷9-4號,049-2802409,http://hehuan.nantou.com.tw/,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
豪斯登堡花園山莊,南投縣仁愛鄉大同村仁和路207-3號,049-2803106,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
住優良森林山莊,南投縣鹿谷鄉南投縣鹿谷鄉內湖村興產路3-6號,049-2612181,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
正巧書院,南投縣草屯鎮墩煌路三段166號,049-2318777,-,5間,NT$6000-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
雲淡風輕休閒民宿,南投縣鹿谷鄉永隆村9鄰和平巷41號,0932-636121,http://www.yundan.com.tw,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
清境宿霧山宛,南投縣仁愛鄉大同村仁和路198號,049-2803809,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
水岸休閒飯店,南投縣魚池鄉日月村中正路322號,049-2850566,-,12間,NT$6000-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
向天圳渡假民宿,南投縣魚池鄉大林村金天巷42-1號,049-2898666,-,12間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
紅瓣天民宿,南投縣鹿谷鄉竹林村田頭巷35-22號,0918-916770,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
活盆地溫暖的家,南投縣魚池鄉頭社村10鄰平和巷69號,0937-484632,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
溪頭有晴天民宿,南投縣鹿谷鄉內湖村8鄰興產路32-12號,049-2750833,-,4間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
魚兒尖尖民宿,南投縣魚池鄉魚池村秀水路262號,0912-313396,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
督賀蔬苑,南投縣草屯鎮墩煌路三段168號,049-2357166,-,5間,NT$6000-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
義錦的家民宿,南投縣仁愛鄉大同村榮光巷9之2號,049-2803259,-,10間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
頭社田園民宿,南投縣魚池鄉頭社村平和巷50-33號,0978-211989,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
榛品精品旅店,南投縣埔里鎮北安里中華路300號,0972-755672,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
旭悠民宿,南投縣仁愛鄉大同村14鄰榮光巷9之7號,0912-320110,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
魚中屋民宿,南投縣魚池鄉魚池村魚池街316號,049-2895381,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
恩典花園咖啡民宿,南投縣水里鄉北埔村10鄰博愛路101號,049-2771999,-,8間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
邖旮旯,南投縣竹山鎮大鞍里6鄰頂林路492號,0952-837830,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
愛力家民宿,南投縣仁愛鄉大同村榮光巷9之1之2號,049-2803259,https://www.energy-home.com.tw,12間,NT$6000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
生活村民宿,南投縣仁愛鄉大同村榮光巷9之1之1號,049-2803259,-,8間,NT$6000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
日月潭貓囒山渡假民宿,南投縣魚池鄉中明村有水巷22號,049-2897111,-,6間,NT$6000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
遊獵行腳會館,南投縣魚池鄉新城村修正巷39-36號,049-2896773,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
埔里城民宿,南投縣埔里鎮北梅里西安路一段306號,0965-313831,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
德富莊園一館,南投縣集集鎮林尾里林尾一街29號,0911-763500,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
德富莊園二館,南投縣集集鎮林尾里林尾一街27號,0982-370410,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
開心龍民宿,南投縣魚池鄉日月村水秀街22號,049-2850493,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
沛青．日旅民宿,南投縣魚池鄉日月村水秀街20號,049-2850495,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
布拉諾主題民宿,南投縣竹山鎮竹山里10鄰竹山路2-1-11號,0930-377997,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
溫哥華莊園,南投縣竹山鎮竹圍里前山路一段98巷46號,049-2658733,-,5間,NT$6000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
洛易山居,南投縣埔里鎮福興里6鄰大坑巷3-1號,0933-534446,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
日月潭PENNY的家,南投縣魚池鄉水社村中山路178號,049-2855536,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
陶然居民宿,南投縣埔里鎮福興里7鄰福長路210巷65號,0935-174048,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
永皓會館,南投縣埔里鎮枇杷里26鄰東興一街231號,049-2982555,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
永悅十八輕旅,南投縣埔里鎮枇杷里26鄰東興一街233號,049-2982555,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
北溫豪宅,南投縣竹山鎮竹圍里前山路一段98巷48號,049-2658733,-,5間,NT$6000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
環山蒔‧光,南投縣埔里鎮大湳里虎耳三街58號,0921-301252,-,4間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
藍色城堡莊園,南投縣埔里鎮中山路四段185號,0928-535366,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
Dearhouse我的家民宿,南投縣埔里鎮合成里3鄰北村路82號,0915-226568,-,4間,NT$6200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
曼陀鄉民宿,南投縣鹿谷鄉內湖村興產路1-15號,049-2612002,http://www.xitou.com.tw/,4間,NT$6200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
晶后民宿(特色民宿),南投縣魚池鄉大林村金天巷70-6號,049-2898740,-,7間,NT$6300-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6300,-
大鞍清境民宿,南投縣竹山鎮大鞍里2鄰頂林路439-23號,049-2841189,http://www.taianhotel.com.tw,4間,NT$6400-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6400,-
福美大飯店,南投縣草屯鎮炎峰里碧山路78號,049-2304168,http://www.hotelformosa.com.tw/index.php/cht/about,149間,NT$6500-11300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,3
兆迪商務汽車旅館,南投縣埔里鎮大湳里虎山二街5號,049-2988666,http://www.zhaodyhotel.tw,54間,NT$6500-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
日月潭我愛您會館,南投縣魚池鄉水社村中山路451號,049-2856586,-,10間,NT$6500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
雲端城堡,南投縣仁愛鄉大同村仁和路206-2號之1,0908-382367,https://booking.owlting.com/cloud.castle,5間,NT$6500-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
德川森態旅館,南投縣水里鄉北埔村北埔街60巷20、22號,049-2771106,-,20間,NT$6500-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
美真舘民宿,南投縣魚池鄉水社村中興路29號,049-2856511,http://www.mayzen.com.tw,8間,NT$6500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
魚池白宮458,南投縣魚池鄉魚池村魚池街458號,0970-708093,-,8間,NT$6500-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
享想民宿,南投縣埔里鎮枇杷里13鄰枇杷路111-2號,0972-072780,-,5間,NT$6500-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
亞締旅店,南投縣埔里鎮信義路701號,049-2985777,-,62間,NT$6600-9900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,2
一峸一宿民宿(特色民宿),南投縣南投市大庄路151巷192號,0932-686688,http://www.ntf.tw/,8間,NT$6600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
經典大飯店范特奇堡,南投縣魚池鄉東池村秀水路69號,049-2899999,http://www.classic-group.com.tw/,156間,NT$6600-9900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
福華渡假飯店-溪頭鳳凰賓館,南投縣鹿谷鄉內湖村森林巷10-1號,049-2612588,http://exfo.howard-hotels.com.tw/index.html,133間,NT$6600-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
御爵渡假山莊,南投縣魚池鄉新城村8鄰通文巷3-16號,049-2898739,-,11間,NT$6600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
喔！我知道了民宿,南投縣埔里鎮房里里3鄰房里路46號,0968-525611,-,5間,NT$6600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
半天居,南投縣鹿谷鄉竹林村5鄰田頭巷37-8號,0910-191999,-,5間,NT$6600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
泰雅渡假村,南投縣仁愛鄉互助村清風路45號,049-2461311,-,140間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
五山三水民宿,南投縣水里鄉新城村金龍路198號,049-2774107,http://www.5m3w-inn.com.tw/,8間,NT$6800-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
麋鹿遇見松鼠,南投縣仁愛鄉大同村14鄰榮光巷50-6號,049-2803283,-,5間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
草本生活家民宿,南投縣埔里鎮桃米里桃米巷67-5號,049-2913551,-,5間,NT$6800-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
翔禾大飯店,南投縣名間鄉中正村董門巷2號,049-2733907,-,72間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
半日閒民宿,南投縣鹿谷鄉和雅村愛鄉路97-53號,049-2753653,-,7間,NT$6800-10600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
日月灣民宿,南投縣魚池鄉水社村中山路435號,0919-005697,-,2間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
新景宏渡假村民宿,南投縣鹿谷鄉內湖村10鄰興產路11-2號,049-2612316,http://www.goldhotel.tw,3間,NT$6800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
瑪格麗特花園,南投縣仁愛鄉大同村信義巷39-1號,049-2803824,http://www.margaret.com.tw/,7間,NT$6800-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
卡菲爾花園飯店,南投縣集集鎮吳厝里育才街47號,049-2760934,http://www.caffir.com.tw/,20間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
順心神農草本村,南投縣竹山鎮福興里田東路688號,049-2630368,-,5間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
緣溪行民宿,南投縣埔里鎮蜈蚣里3鄰蜈蚣路57號,0937-598809,-,4間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
隱山行旅民宿,南投縣埔里鎮北安里12鄰明德二巷20號,0910-225582,-,3間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
茶源渡假旅店,南投縣魚池鄉魚池村魚池街368號,049-2897155,-,4間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
普莫里行旅,南投縣埔里鎮桃米里5鄰桃米巷52-1號,0912-897277,-,5間,NT$6800-12600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
沐悅時尚汽旅商旅,南投縣草屯鎮中正路1758號,049-2569966,-,53間,NT$6980-7280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6980,-
望際回家,南投縣竹山鎮田子里大林巷16-39號,049-2841229,-,5間,NT$7000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
水水春耘民宿,南投縣埔里鎮房里里雙吉路39-9號,049-2918612,-,4間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
靖寬民宿,南投縣水里鄉六合路166號,0916-864331,https://jingkuanjingguang.nantou-travel.com.tw/about.html,5間,NT$7000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
靖廣民宿,南投縣水里鄉六合路168號,0916-864331,https://jingkuanjingguang.nantou-travel.com.tw/about.html,5間,NT$7000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
水沙連大飯店,南投縣魚池鄉水社村名勝街5號,049-2855143,http://www.sunmoonhotel.com.tw/Chui-soa-lian/room.php,54間,NT$7000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
悠森境休閒民宿,南投縣魚池鄉大林村金天巷42-2號,049-2898666,-,11間,NT$7000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
心之境民宿,南投縣鹿谷鄉內湖村9鄰興產路22-13號,049-2612349,-,4間,NT$7000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
彼斯克之城渡假民宿,南投縣埔里鎮蜈蚣里8鄰中山路一段175號,0937-248868,-,5間,NT$7000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
八番私人住宅,南投縣魚池鄉水社村中山路270巷8號,049-2856756,-,5間,NT$7100-8990(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7100,-
得來宿民宿,南投縣埔里鎮同聲里3鄰忠孝路12號,0987-335588,-,5間,NT$7200-21600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
清境夏都夢幻山林渡假山莊,南投縣仁愛鄉大同村定遠新村32號,049-2803366,http://www.dreamvilla.com.tw/home.php,4間,NT$7200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
日月潭教師會館,南投縣魚池鄉水社村中興路136號,049-2855991,https://www.smlthotel.com.tw/,140間,NT$7200-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
寶旺萊6號花園酒店,南投縣草屯鎮中正路1751號,049-2328888,http://6hbg1751.com.tw/,113間,NT$7200-26800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
山慕民宿,南投縣魚池鄉水社村中山路216號,0921-010335,https://www.sunmooninn.com/,4間,NT$7260-9680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7260,-
日月對白民宿,南投縣魚池鄉中明村有水巷36-8號,0937-291776,https://sunmoonbetween.ego.tw/,4間,NT$7280-8680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7280,-
諾亞方舟民宿,南投縣仁愛鄉大同村信義巷30之6號,049-2803470,-,4間,NT$7500-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7500,-
清境羊角村鄉村民宿,南投縣仁愛鄉大同村仁和路179之6號,049-2802445,http://www.sheepvillage.com,3間,NT$7500-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7500,-
有山有谷民宿,南投縣埔里鎮枇杷里4鄰中心路31-3號,0918-912942,-,5間,NT$7600-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7600,-
霞飛音樂城堡(特色民宿),南投縣仁愛鄉大同村榮光巷34-1號,049-2803229,-,10間,NT$7700-7700(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7700,-
天水蓮大飯店,南投縣埔里鎮鯉魚二巷20號,049-2903411,-,114間,NT$7800-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7800,-
米洛克飯店,南投縣魚池鄉水社村中正路5號,049-2856820,-,39間,NT$7800-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7800,-
萊客民宿,南投縣魚池鄉水社村中山路490號,0921-017266,-,2間,NT$7800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7800,-
雲山居渡假民宿,南投縣埔里鎮牛眠里18鄰福興路25號,0979-859488,-,3間,NT$7800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7800,-
奈斯窩客B&B,南投縣魚池鄉水社村中山路395-1號,0932-879263,-,2間,NT$7800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7800,-
淳境景觀休閒山莊,南投縣仁愛鄉大同村仁和路221-2號,049-2802058,-,4間,NT$8000-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
碧雪杉林,南投縣鹿谷鄉內湖村興產路45-6號,0906-355798,https://0492755830.ego.tw/,12間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
天月水色,南投縣魚池鄉日月村義勇街88號,049-2850659,-,4間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
沙連堡旅館,南投縣埔里鎮水頭里7鄰中正路101號,049-2927188,-,15間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
山默民宿,南投縣名間鄉赤水村公崎巷8-2號,0917-551011,https://summit88455075.com/,5間,NT$8000-10500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
沐樂旅舍,南投縣集集鎮林尾里2鄰林尾一街19號,0976-017088,https://www.facebook.com/ml.bnb1986,4間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
依默民宿,南投縣仁愛鄉大同村榮光巷35-2號,049-2803635,-,2間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
玄町本二家日式旅宿,南投縣魚池鄉魚池村瓊文巷45號,049-2898057,http://www.bespring.com.tw/xtb/location.html,9間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
凡賽斯高山民宿,南投縣仁愛鄉大同村壽亭巷31-2號,049-2801519,-,5間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
森山休閒別館,南投縣埔里鎮中正路1076號,049-2930930,-,35間,NT$8000-13600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
三也渡假村民宿,南投縣鹿谷鄉內湖村11鄰興產路24-41號,049-2754037,-,4間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
伯特利民宿,南投縣水里鄉北埔村北埔街101號,0937-849413,-,5間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
靜思廬森林會館,南投縣鹿谷鄉內湖村興產路3-2號,0963-393938,http://www.gemlu.com.tw,4間,NT$8000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
清境珂之幄山莊,南投縣仁愛鄉大同村仁和路206-11號,049-2802388,http://www.cotswolds.com.tw,5間,NT$8000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
清境魯媽媽,南投縣仁愛鄉大同村仁和路210之2之1號,049-2803876,-,4間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
