旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
星海17號民宿,花蓮縣新城鄉大漢村七星街79巷17號,03-8242919,http://www.7starocean.com,3間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
心恬旅棧民宿,花蓮縣花蓮市建國路二段786號,0903-322337,https://www.facebook.com/gosweethome/,5間,NT$4800-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
飲山風民宿,花蓮縣吉安鄉吉安村吉興五街166巷12號,0910-582531,https://www.facebook.com/DrinkingMountainWind,5間,NT$4800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
典藏花都民宿,花蓮縣花蓮市中原路263號,0965-661288,http://hualienflora.com/,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
首席會館民宿,花蓮縣吉安鄉太昌村永昌街651號,0939-850690,-,5間,NT$4800-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
伊莉莎民宿,花蓮縣吉安鄉慶豐村慶北一街161-2號,03-8510105,-,3間,NT$4800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
慢點民宿,花蓮縣花蓮市民主里海濱街68號,0963-517735,-,5間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
雲萍雅舍民宿,花蓮縣吉安鄉永興村7鄰福昌路28之1號,0918-103592,-,3間,NT$4800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
花時間民宿,花蓮縣花蓮市國聯五路100號4樓,0988-656288,-,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
海洋柔情民宿,花蓮縣吉安鄉仁安村19鄰海濱106之2號,0926-457565,-,4間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
樂多民宿,花蓮縣吉安鄉慶豐村慶南三街641號,0919-911498,-,5間,NT$4800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
吉祥農莊民宿,花蓮縣玉里鎮樂合里溫泉35-6號,03-8884776,-,5間,NT$4800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
坡岸長堤民宿,花蓮縣花蓮市國盛七街45號,0905-679333,-,4間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
夏舞民宿,花蓮縣花蓮市國聯里26鄰國聯三路81號,0933-319266,-,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
北歐公爵民宿,花蓮縣花蓮市民享里6鄰球崙一路215巷5號,0928-156863,-,4間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
海闊首驛民宿,花蓮縣花蓮市民孝里24鄰東興三街226號,0975-061238,-,4間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
趣日民宿,花蓮縣吉安鄉稻香村24鄰廣賢一街260號,0988-163117,-,3間,NT$4800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
泊森民宿,花蓮縣花蓮市國聯里17鄰國興五街148號,0929-622600,-,5間,NT$4800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
遇見5152民宿,花蓮縣花蓮市民享里20鄰球崙街26號,0910-883789,-,2間,NT$4800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
花蓮真善美民宿,花蓮縣吉安鄉福興村13鄰舊村六街43號,0932-521921,-,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
七星天使民宿,花蓮縣新城鄉大漢村七星街79巷2號,0905-089518,http://www.angel818.com.tw,5間,NT$4880-5280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4880,-
臉都綠了民宿,花蓮縣花蓮市國強里6鄰富強路297號,0933-996320,-,5間,NT$4880-9880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4880,-
花蓮漫漫時光民宿,花蓮縣花蓮市國光里尚志路20之11號,0928-297816,-,4間,NT$4880-5880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4880,-
阿曼很快樂民宿,花蓮縣花蓮市國盛里國盛二街98之1號,0913-672758,-,4間,NT$4900-6900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4900,-
陽光晨堡民宿,花蓮縣花蓮市國盛里國盛二街98號,0921-171055,-,4間,NT$4900-6900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4900,-
啟思旅民宿,花蓮縣花蓮市光復街74號,0936-203168,http://www.cheesebon.com.tw,5間,NT$4999-4999(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4999,-
何留民宿,花蓮縣鳳林鎮榮開路88號,0966-569200,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
甜心海岸民宿,花蓮縣花蓮市北濱街12巷11號,0928-095391,http://honeys.970bnb.net,4間,NT$5000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
山嶺好望角民宿,花蓮縣壽豐鄉鹽寮村山嶺9-6號,0932-581151,-,4間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
芸瑄花園民宿,花蓮縣新城鄉佳林村佳林9號,0952-014697,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
雲那裡民宿,花蓮縣吉安鄉干城村吉安路六段646巷8號,03-8546912,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
美崙遊記民宿,花蓮縣花蓮市民政里中興路179號,03-8228430,http://www.trekinn.url.tw,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
雲頂民宿,花蓮縣吉安鄉太昌村山邊136-2號,03-8577366,http://www.cloudtop.com.tw/,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
東海岸羊角邨海景民宿,花蓮縣壽豐鄉鹽寮村福德51號,03-8671383,-,5間,NT$5000-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
阿思瑪麗景大飯店,花蓮縣花蓮市主商里11鄰博愛街68號,03-8329555,http://www.arsma-hotel.com,127間,NT$5000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
江佳民宿,花蓮縣瑞穗鄉富源村廣東路168號,03-8812028,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
知了居民宿,花蓮縣花蓮市民勤里水源街55巷18號,03-8329676,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
金澤居民宿,花蓮縣吉安鄉干城村干城二街125巷3號,0912-522902,-,3間,NT$5000-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
雲山水樸耕園民宿,花蓮縣壽豐鄉豐坪村11鄰豐坪路二段2巷201弄48號,03-8652635,http://www.permaculture.com.tw/,4間,NT$5000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
吉哈克民宿,花蓮縣壽豐鄉平和村三區6之1號,03-8661159,https://www.gihak.url.tw/,5間,NT$5000-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
吉野精棧民宿,花蓮縣吉安鄉稻香村14鄰稻香路55號,03-8536216,http://www.loft-zzzz.com,4間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
稻香緣民宿,花蓮縣吉安鄉稻香村稻興二街109號,03-8532377,http://www.psminshuku.com/,4間,NT$5000-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
天地海民宿,花蓮縣豐濱鄉豐濱村永豐12號,0936-578096,http://www.oceanskyline.tw,5間,NT$5000-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
晨曦農業休閒民宿,花蓮縣吉安鄉福興村11鄰福興八街325號,0911-896773,-,5間,NT$5000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
藍天麗池飯店,花蓮縣花蓮市民生里11鄰中正路590號,03-8336686,http://www.azurehotel.com.tw/,99間,NT$5000-13800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
干城35民宿,花蓮縣吉安鄉干城村5鄰干城二街35巷1號,0932-313427,-,4間,NT$5000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
鄉居花園渡假民宿,花蓮縣光復鄉大平村佛祖街332號,0972-723726,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
黏住民宿,花蓮縣新城鄉順安村草林114之27號,0966-881166,-,4間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
李宿民宿,花蓮縣花蓮市主權里16鄰德安六街72之5號,0920-199600,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
貳館海景民宿,花蓮縣花蓮市民主里海濱街38號,0905-112298,-,3間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
水牛山民宿,花蓮縣壽豐鄉水璉村牛山32號,03-8601088,-,1間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
石梯33號民宿,花蓮縣豐濱鄉港口村2鄰石梯坪33號,03-8781733,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
依庭民宿,花蓮縣吉安鄉仁和村南海三街200巷10號,0912-519665,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
石梯坪聖地牙哥山海景日出民宿,花蓮縣豐濱鄉港口村石梯灣120號,0972-778331,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
境籟迴嵐民宿,花蓮縣瑞穗鄉富興村中正北路三段226號,0960-667286,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
樹の行旅二館民宿,花蓮縣花蓮市民勤里介壽二街11巷9號,0913-543185,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
酷拉民宿,花蓮縣吉安鄉光華村9鄰華城八街125號,0922-482602,-,4間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
麗緹民宿,花蓮縣新城鄉佳林村佳林14-8號,03-8269893,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
凱汶生民宿,花蓮縣吉安鄉太昌村4鄰明義三街89號,0985-850148,-,4間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
樂花蓮民宿,花蓮縣花蓮市富裕五街2號,0927-973579,-,4間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
非住不可民宿,花蓮縣花蓮市國風里國風街38號,0975-779677,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
海聽魚說民宿,花蓮縣豐濱鄉新社村富光3號,0938-805099,-,5間,NT$5000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
NO.20民宿,花蓮縣壽豐鄉大學路二段63巷68之20號,0963-550386,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
嘉德騎士民宿,花蓮縣新城鄉北埔村復興路329巷5號,03-8261789,-,5間,NT$5000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
依九九九民宿,花蓮縣花蓮市國治里2鄰民國路80巷5號,03-8316866,-,4間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
水漣山莊民宿,花蓮縣壽豐鄉池南村林園路22巷3之5號,0918-290223,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
童伴親子民宿,花蓮縣新城鄉北埔村23鄰北埔路163巷3弄2號,0913-311329,-,4間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
境外漂流民宿,花蓮縣壽豐鄉鹽寮村福德65號,0928-671403,http://www.wanderlust.com.tw/,4間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
卡諾瓦民宿,花蓮縣吉安鄉太昌村3鄰明仁三街305巷10號,0978-393536,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
幸福童漾民宿,花蓮縣花蓮市永興路31號,0966-890997,-,4間,NT$5000-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
噗嚨共民宿,花蓮縣壽豐鄉志學村17鄰忠孝147號,0989-373785,-,4間,NT$5000-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
上好民宿,花蓮縣吉安鄉永安村明仁二街112號,0912-112516,https://www.facebook.com/SH.homestay/,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
安格瑞居民宿,花蓮縣吉安鄉東昌村37鄰名人105號,0909-524199,-,5間,NT$5000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
鄉野風情民宿,花蓮縣吉安鄉福興村19鄰福興八街39號,0963-338100,http://www.countrystyle.com.tw,5間,NT$5000-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
日出印象民宿,花蓮縣吉安鄉勝安村中央路三段196號,0963-327660,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
德德的家民宿,花蓮縣富里鄉東里村安靜街6號,03-8861009,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
紫青橙民宿,花蓮縣花蓮市中山路525巷2號,0933-996296,http://www.twstay.com/Site/rooms.aspx?BNB=Zi-Qing-Cheng&fbclid=IwAR01TOlWjMXtKl5SAkIuKDu5K3o58KjfBI0n3tE2WSqTba4GOH-TV6MNssU,5間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
白浪滔滔民宿,花蓮縣壽豐鄉鹽寮村4鄰鹽寮90號,03-8671357,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
海豚之戀民宿,花蓮縣吉安鄉吉安村吉昌二街276巷1號,0936-138406,-,4間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
新水漣民宿,花蓮縣壽豐鄉池南村17鄰林園路22巷9號,0938-508282,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
夏日駅民宿,花蓮縣花蓮市國盛里24鄰國盛八街57號,0982-381013,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
52旅行家民宿,花蓮縣花蓮市國聯里6鄰中山路601巷52號,0933-485699,http://www.52travelershome.com.tw,4間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
森林中民宿,花蓮縣吉安鄉仁安村18鄰知卡宣大道一段36號,0966-671995,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
逐雲水岸民宿,花蓮縣新城鄉佳林村佳林20之8號,03-8580085,-,5間,NT$5000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
樹の行旅民宿,花蓮縣花蓮市民勤里介壽二街11巷8號,0913-543185,-,4間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
捷樂民宿,花蓮縣花蓮市民生里7鄰復興街33之15號,0927-820319,-,3間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
NO.18民宿,花蓮縣壽豐鄉大學路二段63巷68之18號,0963-550386,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
NO.16民宿,花蓮縣壽豐鄉平和村大學路二段63巷68之16號,0963-550386,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
三號公館民宿,花蓮縣新城鄉北埔村復興路329巷3號,03-8261939,-,5間,NT$5000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
假期休閒民宿,花蓮縣吉安鄉勝安村9鄰慈惠二街52巷8號,0911-217308,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
步裡民宿,花蓮縣花蓮市豐村11之10號,0928-876666,-,4間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
綠奇跡田野民宿,花蓮縣吉安鄉仁安村南海二街13號,03-8532337,http://www.greenmilefield.com/,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
玩點名民宿,花蓮縣花蓮市國盛里15鄰國盛一街36號,0958-369958,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
日森民宿,花蓮縣花蓮市國聯里16鄰國興三街46號,0909-639033,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
放空民宿,花蓮縣壽豐鄉月眉村17鄰月眉一段2號,0910-468119,-,1間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
發現樹湖民宿,花蓮縣壽豐鄉樹湖村5鄰大湖角1之1號,0953-395653,-,5間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
府前民宿,花蓮縣花蓮市民政里25鄰順興路293號,0966-671995,-,3間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
微風星語民宿,花蓮縣吉安鄉干城村5鄰干城一街199號,0933-612942,-,4間,NT$5000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
田媽媽民宿,花蓮縣光復鄉大平村16鄰中山路三段98號,0927-030526,https://mothertien.blogspot.com/,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
緩緩民宿,花蓮縣吉安鄉稻香村18鄰吉豐路二段419號,0912-523450,-,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
地球村民宿,花蓮縣花蓮市國盛里6鄰國盛一街193號,0921-120021,-,9間,NT$5000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
悅嵐民宿,花蓮縣吉安鄉永興村4鄰永興七街16之1號,0989-610955,-,3間,NT$5000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
悅浪民宿,花蓮縣花蓮市民有里9鄰北濱街41號,0983-756510,-,3間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
它山之石民宿,花蓮縣壽豐鄉豐裡村9鄰忠孝街一段180號,0972-923531,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
洄瀾窩青年旅舍,花蓮縣花蓮市國聯里24鄰國聯一路83號(2至9樓),03-8330186,http://hualienwow.com/,49間,NT$5200-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
風之谷田園民宿,花蓮縣吉安鄉南華村南華一街278號,03-8511869,-,5間,NT$5200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
伊笛幔休閒民宿,花蓮縣花蓮市富裕十一街79號,0905-267667,http://www.edimanbnb.com,5間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
斯堪維亞民宿,花蓮縣花蓮市國盛里17鄰國民十二街47號,0919-285437,-,4間,NT$5200-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
時緣民宿,花蓮縣花蓮市富裕十一街83號,0939-773508,-,5間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
英倫情人民宿,花蓮縣吉安鄉北昌村26鄰自立路89巷8號,0972-507168,-,5間,NT$5200-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
漫慢文旅民宿,花蓮縣花蓮市府前路308-3號,0988-838391,-,4間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
好趣淘休閒民宿,花蓮縣花蓮市富裕十一街77號,0985-934989,-,5間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
星野度假民宿,花蓮縣花蓮市富裕十一街87號,0939-505970,-,5間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
踩風民宿,花蓮縣吉安鄉福興村11鄰福興七街500號,03-8537250,-,4間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
聽見蝸牛民宿,花蓮縣壽豐鄉平和村25鄰豐坪路三段1411巷165弄16號,0937-457251,-,4間,NT$5200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
海蜻蜓民宿,花蓮縣壽豐鄉鹽寮村福德47號,0979-666066,-,5間,NT$5200-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
鳶尾花渡假民宿,花蓮縣花蓮市富裕十一街81號,0936-691246,http://www.tel038.com.tw/irishouse/rooms.html,5間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
穎居花蓮民宿,花蓮縣花蓮市富裕十一街75號,0939-011075,http://www.ingbnb.com,5間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
靜心莊園民宿,花蓮縣吉安鄉太昌村11鄰明義五街97巷8號,03-8580880,-,5間,NT$5280-6680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5280,-
背包客民宿,花蓮縣花蓮市國防里進豐街73號,0978-093273,-,1間,NT$5300-5300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5300,-
米拉夢地民宿,花蓮縣壽豐鄉溪口村牧場161號,0986-038389,http://www.miramonti.idv.tw,3間,NT$5400-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5400,-
楓樺民宿,花蓮縣花蓮市主力里中福路205號,03-8326605,-,4間,NT$5400-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5400,-
海傳民宿,花蓮縣花蓮市民主里海濱街4號,03-8348817,-,5間,NT$5500-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
去那邊民宿,花蓮縣花蓮市國光里尚志路20之12號,0928-080593,https://www.gotherebnb.com,4間,NT$5500-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
怡園渡假村,花蓮縣壽豐鄉豐坪村12鄰豐坪路三段6巷21號,03-8651166,https://www.yiyuanresort.com.tw,92間,NT$5500-13200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
華瀚飯店,花蓮縣吉安鄉東昌村4鄰東海一街100號,03-8537062,-,175間,NT$5500-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
琉鑫夢田民宿,花蓮縣吉安鄉永安村吉安路1段165-8號,03-8580998,http://idealplace.eminsu.com,5間,NT$5500-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
花蓮花靚民宿,花蓮縣吉安鄉仁和村中正路二段186巷23號,0933-489482,-,5間,NT$5500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
東城商旅,花蓮縣花蓮市民族里5鄰復興街26號,03-8327259,-,26間,NT$5500-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
裘兒艾克民宿,花蓮縣壽豐鄉壽豐村22鄰壽農69號,0912-282625,-,5間,NT$5500-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
樂城大飯店,花蓮縣新城鄉嘉里村5鄰嘉里路59號,03-8267733,http://www.leh-cheng.com.tw/,66間,NT$5500-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
雲山水城堡民宿,花蓮縣壽豐鄉豐坪村豐坪路二段2巷201弄19號,0938-111111,http://www.villa19.com,5間,NT$5500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
梯田山民宿,花蓮縣壽豐鄉豐山村山邊二段83巷12號,0910-156103,http://www.terraceresort.com.tw/story.php,1間,NT$5500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
歐瑞斯渡假民宿,花蓮縣吉安鄉南昌村文化八街88號,03-8531779,-,4間,NT$5500-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
娜吉瑪B&B民宿,花蓮縣吉安鄉光華村9鄰華城九街105號,0916-292733,-,5間,NT$5500-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
瑜舍民宿,花蓮縣壽豐鄉志學村忠孝127號,0900-757127,-,4間,NT$5500-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
