旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
又見威尼斯民宿,臺東縣臺東市岩灣里1鄰國泰街117號,0918-158666,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
歪歪斜斜民宿,臺東縣長濱鄉竹湖村中濱28號,0933-846388,-,5間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大仁哥文旅民宿,臺東縣臺東市民生里27鄰鄭州街93號,0928-458122,-,10間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
稻浪九五八民宿,臺東縣池上鄉福源村5鄰仁愛路10號,0912-198958,-,3間,NT$2000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
月伴灣海景民宿,臺東縣卑南鄉富山村11鄰富山130號,0905-300021,-,3間,NT$12000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
清馨民宿,臺東縣關山鎮豐泉里10鄰和平路91-3號,0953-593135,-,4間,NT$4600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大鳥240號guesthouse民宿,臺東縣大武鄉大鳥村10鄰240號,0913-919602,-,3間,NT$1800-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山海相遇民宿,臺東縣長濱鄉忠勇村4鄰忠勇77之5號,0966-535593,-,3間,NT$4500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山舞林民宿,臺東縣臺東市更生北路350號,0932-656708,-,2間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
瓶子民宿,臺東縣臺東市光明里1鄰中興路二段138巷2號,0912-758927,-,5間,NT$600-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
安安電梯民宿,臺東縣臺東市岩灣里1鄰北安路52巷110號,0983-445348,-,5間,NT$4500-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漫活卑南民宿,臺東縣臺東市更生北路113巷17弄2號,0966-566278,-,14間,NT$5800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
悅之民宿,臺東縣臺東市志航路一段412巷18弄30號,0915-388589,-,5間,NT$16800-32800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘴旅民宿,臺東縣池上鄉慶豐村7鄰慶豐77之6號,0928-299702,-,3間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
華源美麗灣民宿,臺東縣太麻里鄉華源村南北坑13號,0937-719839,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
都蘭朋友家民宿,臺東縣東河鄉都蘭村225-6號,0910-111412,-,3間,NT$2200-5400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台東1314民宿,臺東縣臺東市新站一街38號,0955-356760,-,5間,NT$4000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旮祭來天空之城民宿,臺東縣成功鎮和平路49-3號,0911-174749,-,5間,NT$4000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛的筵宴所民宿,臺東縣成功鎮都歷路303號,0989-167786,-,2間,NT$1500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
野孩子衝浪社民宿,臺東縣東河鄉東河村20鄰北東河139號,0916-234135,-,3間,NT$5600-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
全面禁菸民宿,臺東縣綠島鄉南寮村南寮212-1號,0980-078453,-,5間,NT$5200-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
富士山莊民宿,臺東縣鹿野鄉龍田村龍六路150號,0963-210596,-,5間,NT$5600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
太陽魚民宿,臺東縣成功鎮麒麟路138號,089-853796,https://www.mola-mola.space/,5間,NT$4600-7600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
喜比民宿,臺東縣成功鎮三仙里白蓮路122號,0927-595208,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
奧麗雅安莊園民宿,臺東縣成功鎮小馬路134-18號,0988-800085,-,5間,NT$7000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
榻棒青旅民宿,臺東縣池上鄉福源村13鄰新生路198號,0965-640763,-,2間,NT$5000-14000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
紡浪人民宿,臺東縣成功鎮都歷路286-1號,0958-707828,-,3間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
邊境牧海民宿,臺東縣長濱鄉寧埔村城山28-2號,0916-789881,-,3間,NT$2000-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
泰然心居民宿,臺東縣成功鎮三仙里白蓮路170-1號,0963-871968,-,5間,NT$4000-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘑豆民宿,臺東縣臺東市富裕路502巷11弄12號,0965-372335,-,5間,NT$1100-2100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
逗點小棧民宿,臺東縣臺東市豐榮里33鄰豐榮路130巷32號,0921-556108,-,5間,NT$3000-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漢中小築民宿,臺東縣臺東市漢中街247巷24弄21號,0936-848860,-,4間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
愛町堡咖啡民宿,臺東縣臺東市漢陽北路360號,0937-396474,-,5間,NT$4000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樂活鐵道民宿,臺東縣臺東市中心里20鄰新生路593巷42號,0928-350562,-,4間,NT$4500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
木沐民宿,臺東縣臺東市岩灣里1鄰新站三街31號,0978-873925,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
初約民宿,臺東縣綠島鄉公館村公館3-3號,0916-165333,-,4間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
織月民宿,臺東縣卑南鄉太平村5鄰太平路213-3號,0975-114787,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
茶田關舍貳館,臺東縣關山鎮豐原里3鄰平等路90號,0918-216171,-,5間,NT$7000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
北安112民宿,臺東縣臺東市岩灣里1鄰北安路52巷112號,0910-549738,-,5間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
波客夏民宿,臺東縣臺東市寶桑里1鄰四維路二段11巷11號,0919-872535,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鴻昇白屋民宿,臺東縣蘭嶼鄉朗島村朗島281號,0963-106864,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
好久不見民宿,臺東縣臺東市岩灣里1鄰新站二街30號,0938-965670,https://www.facebook.com/longtimenosee30,5間,NT$5000-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
田裡面民宿,臺東縣池上鄉福文村12鄰文化211-13號,089-865078,-,5間,NT$2000-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水牛想睡民宿,臺東縣東河鄉隆昌村隆昌226號,0953-179165,-,4間,NT$4200-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大方小正民宿,臺東縣臺東市樂利路57巷10號,0936-878457,-,5間,NT$2500-3300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
藍翔民宿,臺東縣蘭嶼鄉椰油村椰油136號,0915-316870,-,5間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夏草行旅民宿,臺東縣臺東市吉泰路599巷26號,0989-751144,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山中云天民宿,臺東縣臺東市岩灣里1鄰樂利路57巷8號,0936-878457,-,5間,NT$2500-3300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
還酹江月民宿,臺東縣成功鎮塩濱路88-1號,0923-374120,-,3間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台東可可民宿,臺東縣臺東市新生里38鄰仁二街291之1號,0936-424303,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
十六町民宿,臺東縣鹿野鄉永安村永安路265巷16號,0911-706972,-,4間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
斯耐雅民宿,臺東縣臺東市國泰街3號,0985-110675,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭嶼文忠民宿,臺東縣蘭嶼鄉東清村野銀111號,0937-948117,-,4間,NT$3000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
喜夢絲電梯民宿,臺東縣臺東市中心里29鄰開封街780號,0921-676970,-,5間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
廷海特潮流-漢中館民宿,臺東縣臺東市自強里32鄰漢中街103號,0905-191092,-,4間,NT$3600-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
曉貳民宿,臺東縣臺東市豐榮里10鄰豐榮路24巷3號,0972-868387,-,3間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麟民宿,臺東縣東河鄉興昌村興昌56-5號,0909-151577,-,4間,NT$1300-1300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
泡泡森林民宿,臺東縣臺東市卑南里2鄰南一街40號,0986-866545,-,5間,NT$3500-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
阿唷襪民宿,臺東縣臺東市青海路三段一巷38弄32號,0910-548817,-,5間,NT$3600-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
文旅行民宿,臺東縣臺東市岩灣里1鄰國泰街83號,0911-190021,-,5間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小米那裡民宿,臺東縣臺東市岩灣里1鄰興安路一段200巷21弄29號,0976-117043,-,5間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
龍田富貴角民宿,臺東縣鹿野鄉龍田村5鄰北二路258號,0909-888928,-,5間,NT$8000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
晨曦麻里海景民宿,臺東縣太麻里鄉華源村10鄰南北坑7號,0927-925525,-,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
定南民宿,臺東縣臺東市南王里6鄰更生北路575巷53號,0921-548837,-,5間,NT$3200-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
途中都蘭青年旅舍民宿,臺東縣東河鄉都蘭村都蘭124號,0975-369706,-,4間,NT$2000-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
囍福圓閤民宿,臺東縣臺東市岩灣里1鄰安和路102巷118號,0910-952087,-,5間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
合室民宿,臺東縣長濱鄉長濱村長濱12-69號,0911-063961,-,3間,NT$10000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
馨客棧民宿,臺東縣臺東市岩灣里1鄰新站一街15號,0970-979930,-,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
二高輕旅民宿,臺東縣臺東市岩灣里1鄰新興路101巷100弄5號,0932-817762,-,2間,NT$4500-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
拉法民宿,臺東縣臺東市岩灣里1鄰新站路12號,0985607593-0985607593,-,5間,NT$1700-2200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
丁丁貓民宿,臺東縣臺東市卑南里25鄰更生北路293巷43弄8號,0963-518824,-,3間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
花園玫瑰民宿,臺東縣臺東市岩灣里1鄰文昌路76號,0933-893585,-,5間,NT$4000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
御庭園民宿,臺東縣臺東市豐年里8鄰興航街76號,0963-221197,-,4間,NT$5000-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
INNTERVAL民宿,臺東縣東河鄉隆昌村七里橋1-8號,0966-498402,-,5間,NT$13000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海邊邊民宿,臺東縣臺東市復國里17鄰南海路50號,0911-189913,-,5間,NT$4800-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
密斯朵民宿,臺東縣臺東市新生路593巷25號,0919-873258,-,5間,NT$5800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
巃淶民宿,臺東縣臺東市興安路一段199號,0937-077949,-,7間,NT$6800-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭嶼巷子李民宿,臺東縣蘭嶼鄉椰油村椰油119號,0915-962556,-,5間,NT$2800-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
法艾民宿,臺東縣蘭嶼鄉東清村野銀91號,0989-317050,-,4間,NT$2800-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
阿布斯民宿,臺東縣金峰鄉歷坵村3鄰45號之1,0933-311325,-,2間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鐵花村民宿,臺東縣臺東市鐵花路100號,0935-657111,-,4間,NT$3000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夜光貝驛棧民宿,臺東縣蘭嶼鄉紅頭村紅頭58-1號,0921-076360,-,3間,NT$2800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
魚飛浪民宿,臺東縣蘭嶼鄉紅頭村漁人96-1號,0933-913195,-,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
玖伍貳民宿,臺東縣蘭嶼鄉紅頭村6鄰漁人21號,0926-775303,-,3間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樂樂茶民宿,臺東縣鹿野鄉永安村6鄰永安路388號,0978-793557,-,5間,NT$3500-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
Pinaski57-1,臺東縣卑南鄉賓朗村13鄰下賓朗57-1號,0912-780988,-,4間,NT$3000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
斯諾飛特農莊民宿,臺東縣卑南鄉太平村10鄰和平路415巷27號,0931-116139,-,5間,NT$1500-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
心繫山嵐民宿,臺東縣池上鄉新興村8鄰新興214之2號,0963-974305,-,4間,NT$2600-2600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小心沙發民宿,臺東縣成功鎮忠孝里2鄰美山路55號,089-871396,-,3間,NT$3500-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麥睡民宿,臺東縣臺東市興安路二段40號,0987-928543,-,5間,NT$3600-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台東-夏蕾民宿,臺東縣臺東市長安街179號,0912-607850,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小豆旅宿民宿,臺東縣臺東市國泰街65號,0908-783560,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
剛館enterprise民宿,臺東縣蘭嶼鄉東清村東清115-1號,0900-755929,http://www.gangguan-enterprise.com/,5間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雅美民宿,臺東縣蘭嶼鄉東清村野銀31號,0976-273377,-,3間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭嶼友愛民宿,臺東縣蘭嶼鄉東清村野銀122號,0919-388722,-,3間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大龜文王國民宿,臺東縣達仁鄉安朔村復興路107號,0921-244323,-,5間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
水岸白居民宿,臺東縣臺東市興盛路191巷35號,0932-986452,-,4間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
台農民宿,臺東縣臺東市志航路一段639巷41號,0911-331960,-,5間,NT$3500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
家鄉民宿,臺東縣長濱鄉長濱村17鄰長濱252之1號,0917-197468,-,4間,NT$2000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
欣京棧民宿,臺東縣臺東市新站路240號,0986-776900,-,15間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蘭嶼好望角民宿,臺東縣蘭嶼鄉紅頭村紅頭1-9號,0975-521555,-,5間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
都蘭漫旅民宿,臺東縣東河鄉都蘭村20鄰都蘭94巷27號,0967-100977,-,1間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
町Ah度背包客棧民宿,臺東縣蘭嶼鄉蘭嶼鄉東清村3鄰東清59號,0915-270812,-,3間,NT$3200-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
彩虹民宿,臺東縣臺東市常德路60號,0937-600681,-,6間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
龍田禾多民宿,臺東縣鹿野鄉龍田村龍六路146號,0926-024619,-,3間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠波民宿,臺東縣臺東市常德路58號,0952-105939,-,6間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
伯特利民宿,臺東縣關山鎮豐泉里四維路9號,0930-043925,-,4間,NT$1600-3400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麥空間民宿,臺東縣臺東市興安路二段38號,0925-215212,-,11間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
人山民宿,臺東縣臺東市復興路207號,0928-885353,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
椿果民宿,臺東縣長濱鄉長濱村1鄰齒草埔8號,0912-599471,-,2間,NT$4500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
如日民宿,臺東縣臺東市樂利路57巷5號,0912-700089,-,3間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小雅民宿,臺東縣臺東市馬蘭里1鄰更生路791巷17號,089-237788,-,5間,NT$3800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
森海民宿,臺東縣臺東市南一街52號,0989-354163,-,2間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
橘舍民宿,臺東縣臺東市豐榮路277號,0931-851983,-,6間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠茵民宿,臺東縣臺東市豐榮路279號,0935-791851,-,7間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
樹上有貓民宿,臺東縣臺東市仁八街50號,0932-660890,-,4間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
風巢民宿,臺東縣臺東市豐榮路275號,0922-370100,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
老樊的家民宿,臺東縣達仁鄉安朔村5鄰安朔56-1號,0910-038601,-,5間,NT$4600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
都藍民宿,臺東縣臺東市常德路56號,089-328642,-,7間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
人之島民宿,臺東縣蘭嶼鄉朗島村朗島274號,0966-680006,-,3間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
禾黃民宿,臺東縣臺東市常德路52號,0912-395928,-,7間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
亞比亞民宿,臺東縣蘭嶼鄉東清村11鄰野銀87號,0919-432893,-,5間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
賞星月沐民宿,臺東縣臺東市綏遠路一段35巷9號,0916-969165,-,5間,NT$5000-8400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
米努蓋鄉村民宿,臺東縣成功鎮芝田路46-1號,0983-190716,-,4間,NT$4600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
睏家南島館民宿,臺東縣臺東市銀川街56號,0911-461567,-,4間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
可富村民宿,臺東縣長濱鄉竹湖村竹湖45-2號,0955-638833,-,2間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
伽藍民宿,臺東縣臺東市豐安里15鄰常德路62號,0970-700858,-,7間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
麒麟海景山景民宿,臺東縣成功鎮麒麟路1號,0978-857083,-,4間,NT$3500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
V2民宿,臺東縣臺東市勝利街76巷16弄2號,0975-772181,-,4間,NT$9000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
森地．野花民宿,臺東縣池上鄉福原村信義路205號,0927-162393,-,5間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
千晴民宿,臺東縣臺東市勝利街76巷16弄6號,0965-521616,-,5間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
浪閣35民宿,臺東縣臺東市新站三街35號,0972-311525,-,5間,NT$7800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
米璐民宿,臺東縣臺東市新站路3號,0972-188613,https://booking.owlting.com/?lang=zh_TW&start=2022-06-17&end=2022-06-18&adult=1&child=0&infant=0,5間,NT$5500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
棒球民宿,臺東縣臺東市興安路一段163巷8號,0936-435609,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
序雨東芳民宿,臺東縣鹿野鄉龍田村龍馬路252號,0912-795072,-,3間,NT$4700-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山淺民宿,臺東縣卑南鄉太平村25鄰太平路563巷22號,0988-201093,-,4間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東海文心民宿,臺東縣臺東市豐榮里文心街21巷17號,0919-759908,-,5間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
雲舍民宿,臺東縣鹿野鄉鹿寮路33巷106號,0933-191650,-,3間,NT$6600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
坤living民宿,臺東縣臺東市漢中街185巷46弄45號,0912-700072,-,3間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
玉．宿微旅民宿,臺東縣臺東市安和路102巷38號,0933-295138,-,5間,NT$3600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
空谷覺茶民宿,臺東縣海端鄉初來村初來80號,0988-358005,-,5間,NT$4500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山海高台民宿,臺東縣成功鎮高台路60-30號,0920-111742,-,4間,NT$4200-4200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
假期民宿,臺東縣池上鄉新興村埔新三街15號,0936-814280,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
農夫的家民宿,臺東縣臺東市康樂路86巷53號,0919-340715,-,5間,NT$2000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
成癮旅舍,臺東縣臺東市正氣路94號,0915-469682,-,5間,NT$7920-7980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
亞舍斯民宿,臺東縣臺東市新興路101巷72號,0988-070398,-,5間,NT$4500-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
浪閣33民宿,臺東縣臺東市新站三街33號,0913-505859,-,5間,NT$7800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
墨泥家民宿,臺東縣蘭嶼鄉紅頭村紅頭87號,0978-719003,-,5間,NT$3300-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
戀戀台東民宿,臺東縣臺東市興安路一段161號,0911-320576,-,5間,NT$6400-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
