旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
晶城民宿,金門縣金城鎮珠浦東路8號,0932-066766,-,5間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
水頭古洋樓舒宅,金門縣金城鎮前水頭7、7-1號,0933-318498,-,2間,NT$4000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
許家莊園2館,金門縣金寧鄉慈湖路一段62-1號,082-311333,-,4間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4000,-
日玥居,金門縣金寧鄉南山19號,08-2311828,https://www.sunmoon19.com/,4間,NT$4280-6880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4280,-
海之風,金門縣金寧鄉西堡79號,0936-898-866,-,5間,NT$4300-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4300,-
米豆,金門縣金城鎮後豐港99之2號,0930-782885,-,5間,NT$4400-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4400,-
麗絲的家8館,金門縣金沙鎮光前里陽翟226號,0919-658009,-,4間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
麗絲的家5館,金門縣金沙鎮光前里陽翟222號,0919-658009,-,2間,NT$4500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4500,-
金門十美渡假村,金門縣金湖鎮溪湖里后壠200、201號,082-331088,https://www.happycasaresorts.com,114間,NT$4600-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
天井的月光二館,金門縣金城鎮歐厝59號,082-331918,-,1間,NT$4600-4600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4600,-
水頭103號民宿,金門縣金城鎮前水頭103號,082-323345,https://shuitou.encounteredgroup.com,4間,NT$4800-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
林居民宿,金門縣金湖鎮林兜337號,0922-091999,-,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
金鑰匙旅店,金門縣金湖鎮林兜336號,0985-101101,-,5間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
Lin旅店,金門縣金湖鎮新湖里林兜317號,0932-456958,-,4間,NT$4800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
念念金門,金門縣金城鎮林湖路300號,082-320688,http://www.su0905566566.com,7間,NT$5000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
海院子,金門縣金寧鄉下埔下355號,0935-459117,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
金門四合院,金門縣金城鎮金門城63號,0910-222261,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
八二三行館大飯店,金門縣金湖鎮金門縣金湖鎮夏興100號,082-333823,https://www.823hotel.com.tw/,33間,NT$5060-7260(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5060,-
飛鳥集行館三館,金門縣金寧鄉湖下380-11號,0935-388852,-,3間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
飛鳥集行館二館,金門縣金寧鄉湖下380-10號,0935-388852,-,3間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
飛鳥集行館,金門縣金寧鄉湖下380-8號,0935-388852,-,3間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
古寧歇心苑,金門縣金寧鄉北山95號,0922-866470,http://www.gxinn95.com,8間,NT$5380-7380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5380,-
北山古洋樓,金門縣金寧鄉北山46-5號,0905-989286,-,2間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
英雄島觀海碉堡營宿,金門縣烈嶼鄉羅厝5-3號,082-328489,-,5間,NT$5600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
綠朵民宿,金門縣金城鎮賢庵里23鄰夏墅90號,082-324613,-,5間,NT$5800-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
蜜麗居,金門縣金沙鎮沙美432號,0972-161306,-,4間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
金金禮寓,金門縣金湖鎮市港五路160號4樓,082-334746,-,110間,NT$6000-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
成秀文旅,金門縣烈嶼鄉黃埔村埔頭26號,082-363556,https://chenhsiu.com/,15間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
珠山大院,金門縣金城鎮珠山19號,0921-588002,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
科寶民宿,金門縣金城鎮環島西路一段101-8號,082-372117-8,-,4間,NT$6400-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6400,-
陸島酒店,金門縣金寧鄉下埔下90號,082-320048,http://kmldhotel.com/,47間,NT$6600-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
得月洋樓民宿,金門縣金城鎮前水頭1之6號3F,0956-714999,-,5間,NT$6600-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
順天旅店,金門縣金城鎮歐厝60號,082-371727,-,3間,NT$6800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
浯洲憶民宿,金門縣金城鎮賢庵里庵前35-8號,082-316000,-,4間,NT$6800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
金門101民宿,金門縣金城鎮環島西路一段101號,082-372119,-,5間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
巧居,金門縣金城鎮前水頭13號,082-373018,-,4間,NT$7200-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
裕園,金門縣金城鎮金水里7鄰前水頭75-1號,082-324546,-,8間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
慈湖山莊,金門縣金寧鄉環島西路2段901巷3弄13號,0978-279888,-,5間,NT$8000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
一號館裕園,金門縣金城鎮金水里7鄰前水頭75號,082-337160,-,6間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8000,-
浯洲憶館民宿,金門縣金城鎮賢庵里庵前35-9號,082-316000,-,2間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),8800,-
金湖飯店,金門縣金湖鎮太湖路二段218號,082-338688,http://www.goldenlakehotel.com.tw,276間,NT$13800-108000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),13800,-
金沙大地國際渡假飯店,金門縣金沙鎮下塘頭5號,082-355388,http://www.goldensandskinmen.com.tw/,160間,NT$15800-21800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),15800,-
