旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
牡丹風情溫泉民宿,屏東縣車城鄉文明路76號,08-8823588,-,13間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
Duke369民宿,屏東縣東港鎮興東三街69號,0902-027369,-,5間,NT$5690-6690(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5690,-
一品城堡特色民宿,屏東縣恆春鎮南灣路鞍山巷52號,08-8890123,-,8間,NT$5800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
小丑魚度假村,屏東縣恆春鎮龍泉路192巷12之1號,08-8898911,http://www.clownfish-resort.com.tw,109間,NT$5800-19800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
莎莎の拉夢民宿,屏東縣恆春鎮船帆路840號,08-8851718,-,4間,NT$5800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
墾丁海岸旅店民宿,屏東縣恆春鎮大灣路152、152-1號,08-8861501,-,5間,NT$5800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
四季民宿,屏東縣恆春鎮南灣路鞍山巷2號,0983-909555,-,4間,NT$5800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
夏之丘民宿,屏東縣琉球鄉上福村杉板路61巷79號,0972-873137,-,12間,NT$5800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
勝利125民宿,屏東縣屏東市勝利路125號,08-7320099,https://shop1688.com.tw/aom20210331156/,3間,NT$5800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
麥海洋民宿,屏東縣恆春鎮紅柴路2之12號,0929-153717,-,5間,NT$5800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
船頂158民宿,屏東縣恆春鎮船頂路158號,0967-158158,-,5間,NT$5800-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
美好生活旅店,屏東縣恆春鎮船帆路580號,0958-380580,-,5間,NT$5800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
興海灣運動休閒會館,屏東縣滿州鄉港口村12鄰興海路163號,08-8801080,-,5間,NT$5800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
墾丁砂島w-villa海景渡假會館,屏東縣恆春鎮鵝鑾里砂島路280號,0979-585897,-,12間,NT$5800-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
一八遛遛居民宿,屏東縣枋寮鄉隆興路218巷18號,0932-833783,-,5間,NT$5800-6300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
大尖山風情會館,屏東縣恆春鎮墾丁路330-10號,08-8861194,-,11間,NT$5880-6880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5880,-
海灣之戀民宿,屏東縣車城鄉後灣路64之1號,0932-834882,-,5間,NT$5880-8880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5880,-
二十二度山居,屏東縣恆春鎮崁頭路31號,0988-221017,-,3間,NT$5880-5880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5880,-
尖山沐氧民宿,屏東縣恆春鎮墾丁路330-5號,08-8861731,-,4間,NT$5900-6900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5900,-
聽著海聲迷路,屏東縣恆春鎮山海里3鄰萬里路25-3號,08-8869866,-,3間,NT$5900-5900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5900,-
湛藍海岸,屏東縣恆春鎮南灣路196號,0976-055777,-,2間,NT$5980-6980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5980,-
留下旅舍民宿,屏東縣東港鎮船頭路24-78號,08-8336586,http://www.thewaytaiwan.com,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
首瓦設計民宿,屏東縣琉球鄉中山路1巷50-2號,0958-678986,http://www.shouwatt.com,3間,NT$6000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
原宿民宿,屏東縣恆春鎮船帆路846巷63號,0926-020888,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
怡然雅居民宿,屏東縣東港鎮明禮路312號,0912-200964,-,4間,NT$6000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
裴亞士鄉村民宿,屏東縣萬巒鄉民和路180號,08-7815054,https://masdepers.mystrikingly.com/,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
享念海灣,屏東縣恆春鎮砂島路460號,0905-383577,-,5間,NT$6000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
瑪瑪魯魯特色民宿,屏東縣恆春鎮墾丁路和平巷65號之1,08-8863886,-,10間,NT$6000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
寶島窯民宿,屏東縣恆春鎮恆公路1179巷15號,0929-030384,http://pottery.kenting-minsu.tw/,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
夢想家民宿,屏東縣琉球鄉三民路39-1號,08-8612351,https://www.facebook.com/17dreamer,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
灣仔海景特色民宿,屏東縣琉球鄉和平路3巷39號,08-8613910,https://www.wanzai.tw/,7間,NT$6000-13200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
星月旅店特色民宿,屏東縣琉球鄉中山路116號,08-8613703,-,12間,NT$6000-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
震點樂商務汽車旅館,屏東縣九如鄉東寧村林森路17號1-3樓,08-7396969,http://www.gshock-motel.com.tw,42間,NT$6000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
威尼斯海景會館民宿,屏東縣琉球鄉中興路32號,08-8614348,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
淘氣精靈民宿,屏東縣恆春鎮省北路40巷109弄5號,0963-577639,https://naughtyelf.com.tw,3間,NT$6000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
屏東美式渡假別墅,屏東縣里港鄉塔樓路21-36號,0979-267401,-,3間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
船帆600民宿,屏東縣恆春鎮鵝鑾里船帆路600號,0918-117936,-,3間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
黑牛角旅店,屏東縣恆春鎮中正路16號,08-8882311,https://blackhorn.king-fong.com/,10間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
洋蔥生活旅居onionin民宿,屏東縣恆春鎮光明路78-1號,0972-150178,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
清清之家民宿,屏東縣恆春鎮北門路86巷18弄3號,0968-809577,https://booking.owlting.com/dingdinghome,3間,NT$6000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
老潭巷民宿,屏東縣泰武鄉武潭村老潭巷17號,0928-348446,https://www.facebook.com/caljas0816,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
杉灣小徑民宿,屏東縣琉球鄉杉板路51巷47號,0921-987293,https://shanwantrail.com,10間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
花樸靜旅,屏東縣恆春鎮北門路86巷11弄2號,0921-210586,-,3間,NT$6000-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
阿美之家,屏東縣滿州鄉新庄路9號,0933-597515,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
綠之園民宿,屏東縣琉球鄉中山路11之2號,0937-607367,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
童話民宿,屏東縣恆春鎮省北路40巷109弄8號,0925-685320,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
聖都大鋐民宿,屏東縣恆春鎮興北路興東巷32之1號,0910-856516,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
小屋克里夫民宿,屏東縣恆春鎮大光路79之95號,0958-993945,http://www.smallhousecliff.com,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
皮小妞民宿,屏東縣恆春鎮南灣路102號,0919-011799,-,5間,NT$6000-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
Happy兔,屏東縣恆春鎮環城北路142巷1號,0929-399676,-,3間,NT$6000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
小火雞民宿,屏東縣琉球鄉復興路91-9號,08-8612861,-,4間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
歐維朵民宿,屏東縣琉球鄉杉福村復興路91之6號,0989-801812,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
金沙美海景花園民宿,屏東縣恆春鎮樹林路25之2號,08-8866088,-,4間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
曼旅清境民宿,屏東縣恆春鎮樹林路13-36號,08-8866997,-,8間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
綻藍旅宿,屏東縣恆春鎮興北路興東巷9弄1號,0933-369040,-,8間,NT$6000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
墾丁芙寶屋民宿,屏東縣恆春鎮山腳路39-11號,0911-878666,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
家是愛之窩民宿,屏東縣潮州鎮海康街272號,0920-587626,-,3間,NT$6000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
半島海人民宿,屏東縣恆春鎮山腳路39-16號,0906-778352,http://www.btsdiving.com/,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
峰樹屋民宿,屏東縣恆春鎮省北路326之1號,0930-949031,http://www.twstay.com/RWD2/album.aspx?BNB=treehome,10間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
欣園小筑,屏東縣潮州鎮建基路24號,0921-035957,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
娃娃國親子民宿,屏東縣恆春鎮恆公路382-1號,0936-272565,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
阿郎衝浪旅店,屏東縣滿州鄉港口村茶山路386號,08-8801706,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
余你相寓旅宿民宿,屏東縣內埔鄉東寧村勝利路517-1號,0910-776568,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
洛可可旅店,屏東縣恆春鎮恆公路220號,0963-137855,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
傅寓民宿,屏東縣恆春鎮墾丁路和平巷61號,08-8861098,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
半島15民宿,屏東縣恆春鎮山腳路39-15號,0932-295711,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
曜澄聚民宿,屏東縣恆春鎮省北路二段196-12號,0958-634386,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
曜凱樂民宿,屏東縣恆春鎮省北路二段196-13號,08-8851171,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
南喃夕語民宿,屏東縣恆春鎮紅柴路2-3號,0936-969555,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
墾丁遇見海民宿,屏東縣恆春鎮德和路160巷53號,0923-062062,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
墾丁悠活渡假村,屏東縣恆春鎮萬里路27-8號,08-8869999,http://www.yoho.com.tw,161間,NT$6200-42000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
尊順祿藝術旅店,屏東縣琉球鄉本福村本漁路160巷13號,08-8613505,http://www.wvilla.com.tw/,9間,NT$6200-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
海韻渡假旅店,屏東縣恆春鎮大灣路178號,08-8863178,-,14間,NT$6200-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
宜庭海景民宿,屏東縣車城鄉後灣村後灣路165號,08-8823158,-,5間,NT$6200-7400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
松鼠遇見花民宿,屏東縣恆春鎮龍泉路198巷2號,0936-436221,-,2間,NT$6200-7300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
隱半島民宿,屏東縣恆春鎮興北路19、21號,0938-680732,-,4間,NT$6400-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6400,-
沐旅館,屏東縣瑪家鄉北葉村風景104號,08-7991581,-,19間,NT$6400-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6400,-
跳跳民宿,屏東縣琉球鄉中山路116-3號,08-8612308,http://qvilla.com.tw,3間,NT$6500-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
清清長屋民宿,屏東縣恆春鎮恆南路63巷2號,0919-248891,-,4間,NT$6500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
灣岸175民宿,屏東縣恆春鎮鵝鑾里船頂路175號,0927-283222,-,7間,NT$6500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
愛之旅汽車旅館,屏東縣林邊鄉仁和村中山路457號,08-8750755,-,26間,NT$6600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
托斯卡尼莊園,屏東縣恆春鎮墾丁路石牛巷1-3號,08-8856886,-,9間,NT$6600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
漫步莊園,屏東縣恆春鎮墾丁路石牛巷1-5號,08-8861281,-,5間,NT$6600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
墾丁夏都沙灘酒店,屏東縣恆春鎮墾丁路451號,08-8862345,http://www.ktchateau.com.tw,295間,NT$6600-56600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,5
WILDISLAND,屏東縣恆春鎮草埔路39之1號,0933-443467,-,4間,NT$6600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
小墾丁渡假村,屏東縣滿州鄉滿州村中山路205號,08-8802880,https://kentington.ezhotel.com.tw/,304間,NT$6600-30000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
統一墾丁渡假村,屏東縣恆春鎮鵝鑾路230號,08-8851088,https://kan.uni-resort.com.tw/,148間,NT$6600-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,4
上好旅店民宿,屏東縣恆春鎮墾丁路64號,08-8861448,-,5間,NT$6600-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
蔡老師民宿,屏東縣琉球鄉民生路39號,0971-508028,http://0971508028.mystrikingly.com/,4間,NT$6600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
蒔花澄旅,屏東縣恆春鎮四溝里興北路興東巷9弄5號,0978-035022,-,4間,NT$6600-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
樂林民宿,屏東縣恆春鎮墾丁里墾丁路和平巷59號,08-8862662,-,5間,NT$6600-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
泰美旅店民宿,屏東縣琉球鄉三民路129-6號,08-8614656,http://www.su-beautiful.com,5間,NT$6700-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6700,-
日貳villa會館,屏東縣恆春鎮南灣里南光路46之2號,0906-233200,-,5間,NT$6720-9120(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6720,-
元氣老爹民宿,屏東縣恆春鎮埔頂路535號,08-8851998,-,4間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
放牛吃草民宿,屏東縣恆春鎮埔頂路537號,0928-785636,-,4間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
迦南地渡假民宿,屏東縣恆春鎮紅柴路2-6號,08-8869638,-,3間,NT$6800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
小琉球極の宿,屏東縣琉球鄉上杉路130巷3號,0975-075716,http://www.exbnb.club.tw/,5間,NT$6800-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
盤古拉渡假花園(民宿),屏東縣恆春鎮埔頂路525號,08-8851688,-,4間,NT$6800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
海境渡假民宿,屏東縣恆春鎮紅柴路2-7號,08-8869638,-,4間,NT$6800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
白水木民宿,屏東縣恆春鎮船帆路852巷16之1號,0976-600333,-,4間,NT$6800-11800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
秀風民宿,屏東縣恆春鎮墾丁路125號,08-8862077,-,4間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
克雷爾度假民宿,屏東縣車城鄉統埔村6鄰新興路109巷35號,08-8825712,https://www.facebook.com/clare16888,5間,NT$6800-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
真順祿藝術旅店,屏東縣琉球鄉本漁路160巷11號,08-8613507,http://www.wvilla.com.tw/,11間,NT$6800-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
勝利127民宿,屏東縣屏東市勝利路127號,08-7320099,https://shop1688.com.tw/aom20210331156/,3間,NT$6800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
勝利131民宿,屏東縣屏東市勝利路131號,08-7320099,-,3間,NT$6800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
日日旅海特色民宿,屏東縣滿州鄉興海路33號,0933-216019,https://www.facebook.com/oceandayhotel/?modal=admin_todo_tour,10間,NT$6800-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
悅夏Villa民宿,屏東縣恆春鎮南灣路862巷33號,0972-738563,http://www.shavilla19.com,5間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
艾米利亞渡假會館,屏東縣恆春鎮省北路276號,08-8898376,https://twstay.com/RWD2/index.aspx?BNB=emilia1,5間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
墾丁轉角峇里渡假會館,屏東縣恆春鎮省北路1巷1弄56、58號,08-8006199,-,2間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
墾丁雅萊庭園民宿,屏東縣恆春鎮南灣路新營巷185號,0932-864321,-,14間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
瑞比2民宿,屏東縣恆春鎮恆北路1巷89弄2號,0975-219500,-,2間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
雨後的彩虹民宿,屏東縣滿州鄉港口村橋頭路51號,0936-969555,-,2間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
芙蓉灣船說民宿,屏東縣琉球鄉本福村民族路48號,0963-699909,-,8間,NT$6800-9400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
蜜境78民宿,屏東縣恆春鎮三溝路麥畑巷60號,0933-540508,-,2間,NT$6900-6900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6900,-
墾丁沐林會館,屏東縣恆春鎮恆公路230號,0982-688049,http://www.mulin.tw,5間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
山風飛羽旅店民宿,屏東縣恆春鎮恆公路999號,08-8883268,-,5間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
Jophina旅店,屏東縣東港鎮興中南六街3號,0909-978317,-,4間,NT$7000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
風尚會館,屏東縣恆春鎮船帆路676巷5-1號,08-8851196,http://www.funsonhotel.com.tw,5間,NT$7000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
樂活水語民宿,屏東縣車城鄉保新路61號,08-8821119,-,5間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
綠棧民宿,屏東縣恆春鎮恆西路78號,0965-150646,-,14間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
村野奇遇民宿,屏東縣車城鄉山腳路10號,0920-523305,-,1間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
就在海邊民宿,屏東縣琉球鄉中福村三民路276號,0936-223725,-,5間,NT$7000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
后花園民宿,屏東縣恆春鎮恆南路194巷16號,0929-009119,-,4間,NT$7000-10500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
米拉民宿,屏東縣琉球鄉中山路27-2號,0966-607392,-,3間,NT$7000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7000,-
簡單旅宿,屏東縣恆春鎮德和路746號,0987-730899,https://www.facebook.com/easyinn178/,9間,NT$7200-10560(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
日造民宿,屏東縣恆春鎮恆北路77號,0902-292730,https://www.daymaker.space/,2間,NT$7200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
大灣海岸,屏東縣恆春鎮大灣路156號,0919-172069,-,2間,NT$7200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
天空草民宿,屏東縣恆春鎮南灣路林森巷16-2號,0980-416513,-,5間,NT$7200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
25度C玖佃民宿,屏東縣恆春鎮大埔路81-33號,0935-227189,-,5間,NT$7200-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7200,-
墾丁福華渡假飯店,屏東縣恆春鎮墾丁路2號,08-886,http://www.howard-kenting.com.tw/,458間,NT$7400-39000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7400,-
福容大飯店墾丁,屏東縣恆春鎮船帆路1000號,08-8856688,https://www.fullon-hotels.com.tw/kd/,186間,NT$7500-17500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7500,4
宜春院民宿,屏東縣恆春鎮墾丁路潭仔巷66號,0910-167032,-,5間,NT$7500-7900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7500,-
五隻兔子民宿,屏東縣潮州鎮興隆路219號,0918-763862,-,5間,NT$7500-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7500,-
福容徠旅墾丁,屏東縣恆春鎮墾丁路235、233-1號,08-8862988,-,86間,NT$7700-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7700,3
阿爾法民宿,屏東縣恆春鎮頭溝路189號,0910-492596,-,7間,NT$7700-11200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7700,-
沃鉐居民宿,屏東縣恆春鎮埔頂路658號,0912-036364,-,4間,NT$7800-12800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7800,-
上海民宿,屏東縣潮州鎮上海路30號,0981-271383,-,4間,NT$7800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7800,-
向海灣旅宿,屏東縣東港鎮嘉新一街22號,0960-383855,-,4間,NT$7880-9880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7880,-
珊瑚園民宿,屏東縣恆春鎮頂泉路23-3號,08-8866835,https://www.facebook.com/ntd35/,5間,NT$7900-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7900,-
邦妮葡園民宿,屏東縣恆春鎮南灣路623號,0933-299963,http://gala621.com/,5間,NT$7900-10900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7900,-
大葡園民宿,屏東縣恆春鎮南灣路621號,08-8882100,http://gala621.com/,5間,NT$7900-10900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),7900,-
