旅宿名稱,地址,電話,官方網站,總房間數,定價,定價i,星級
飛行俱樂部,臺南市安平區州平二街2之2號,0910-221147,-,5間,NT$4800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
倚鳳閣,臺南市中西區海安路二段296巷9號,0905-926279,-,1間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4800,-
CHAPTER127,臺南市中西區新美街127號,0918-557998,https://chapter127.ezhotel.com.tw/,8間,NT$4840-12060(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4840,-
築樂窩,臺南市中西區府前里友愛街261號,0966-683569,https://site.traiwan.com/fairytalehouse/index.php,5間,NT$4880-4880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4880,-
河樂文旅,臺南市中西區金華路三段230號9-10樓,06-2290001,https://www.holohoteltainan.com/,49間,NT$4900-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4900,-
揚悅旅館,臺南市南區健康路2段487號,06-2640999,-,65間,NT$4950-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4950,-
山籟渡假會館,臺南市白河區臺南市白河區虎山里木屐寮81號,06-6851177,https://www.facebook.com/Sunline%E5%B1%B1%E7%B1%9F%E6%B8%A1%E5%81%87%E4%BC%91%E9%96%92%E6%9C%83%E9%A4%A8-980885328762923/,51間,NT$4950-4950(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4950,-
四季洋房,臺南市安平區同平路96巷33號,0926-866209,-,4間,NT$4980-8990(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4980,-
京華商務汽車旅館,臺南市北區文賢三街295號,06-2503666,http://www.jinghwa-motel.com.tw,32間,NT$4980-4980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4980,3
吃飽睡好,臺南市中西區民族路三段148巷8號,0985-268784,-,8間,NT$4980-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),4980,-
安平72號民宿,臺南市安平區世平一街8巷72號,06-3911685,http://ap.anpin72.com,5間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
欧野基民家宿泊,臺南市中西區赤崁東街18號,0906-683958,https://www.facebook.com/OYAJI.Guesthouse/,4間,NT$5000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
三宅一森,臺南市中西區忠義路二段147巷15號,0906-951522,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
台南安平．水岸180,臺南市安平區同平路180號,0934-081175,-,4間,NT$5000-13500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
藝海民宿,臺南市玉井區大仁街48號,0937-364000,https://www.facebook.com/%E8%97%9D%E6%B5%B7%E6%B0%91%E5%AE%BF-265913037599471/,4間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
我家二樓,臺南市北區北華街186號,06-2245081,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
皇賓大飯店,臺南市東區中華東路三段452巷8弄16號,06-2882288,http://www.royalguesthotel.com.tw/,49間,NT$5000-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
龜丹休閒體驗農園,臺南市楠西區龜丹59-6號,06-5746989,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
采暈,臺南市中西區忠義路二段147巷15號之1,0906-951522,-,4間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
啟瀛居,臺南市中西區海安路二段79巷30號,0956-631271,-,4間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
MyWayHouse好巷一弄,臺南市中西區正興街73號,06-2219369,https://www.facebook.com/mywayhouse73/,7間,NT$5000-9990(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
輕旅行,臺南市中西區忠孝街78巷21號,0932-771131,-,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
安平言寓,臺南市安平區安平路336巷7弄16號,0933-223299,https://booking.owlting.com/ianbnb2021,4間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
衛民家,臺南市中西區衛民街106號之26,06-7031080,-,4間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
鈺景NUTIME,臺南市玉井區玉田里23鄰大成路115號,0989-898429,-,3間,NT$5000-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
隆廊,臺南市中西區國華街三段210號,0913-345567,-,5間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
舒室民宿,臺南市安平區安北路16巷17弄50號,0929-272166,-,2間,NT$5000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
次歸‧回家,臺南市安平區運河路13巷21號,0937-331003,-,1間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
府城窩旅,臺南市北區成功路114號6樓,06-2226890,-,30間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
天喜悅溫泉會館,臺南市楠西區龜丹里59之3號,06-5747232,-,8間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
久都和宅,臺南市中西區忠孝街90巷6號,0903-171523,https://www.facebook.com/Hisato.an9,1間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
來了,臺南市中西區新美街149號,06-2229293,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
有空常來,臺南市中西區宮後街13號,0909-052178,-,5間,NT$5000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
BELONGINN,臺南市中西區神農街80號,0981-082949,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
保安謝宅,臺南市中西區大仁街141號,0922-852280,-,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
貳館,臺南市中西區大德街46號,0919-554909,http://www.facebook.com/lamaisonntte42/,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
三木森站前,臺南市中西區民權路一段19號,0915-757375,-,5間,NT$5000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
大心小苑,臺南市中西區大新街72巷21號,0937-364367,-,5間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
河趣泊旅,臺南市安平區安平路158號,0971-635158,-,5間,NT$5000-20000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5000,-
艸祭Bookinn,臺南市中西區南門路71號,06-2222909,http://www.caoji.com.tw,4間,NT$5120-17920(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5120,-
漫泊台南,臺南市中西區南門路69號,0931-066723,-,4間,NT$5120-15360(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5120,-
仲青行旅台南館,臺南市中西區友愛街309巷20號B1-4樓,06-2240555,http://www.lighthostel.com/,21間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
F商旅台南館,臺南市中西區光賢街23號2至5樓,06-2501199,http://www.fhotels.com.tw,77間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
珍遇珍寓,臺南市中西區南門路157號之1,0905-574941,-,5間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
老林居-隔樓,臺南市中西區海安路二段305巷11號,0919-636296,http://rollinginn.blogspot.com/,2間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
芊苑民宿,臺南市玉井區大仁街51號,0983-521983,-,2間,NT$5200-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
好享家,臺南市中西區文賢路32巷3號之8,0932-983463,-,2間,NT$5200-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5200,-
荷蘭洋行,臺南市學甲區自強路103號1-2樓,06-7823000,-,37間,NT$5280-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5280,-
無由,臺南市中西區忠孝街90巷8號,0935-385532,-,2間,NT$5280-5280(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5280,-
柳營尖山埤渡假村,臺南市柳營區旭山里60號,06-6233888,http://www.chiensan.com.tw,102間,NT$5300-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5300,-
散步,臺南市中西區府前路一段272巷10號,0928-184063,-,5間,NT$5300-7900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5300,-
田園別莊,臺南市善化區文昌里中正路2號之1,06-5833333,-,8間,NT$5360-5360(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5360,-
REST瑞斯特背包客棧,臺南市中西區成功路313巷26號,0937-804076,http://www.rest.tw,2間,NT$5400-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5400,-
達布旅,臺南市中西區忠明街6號,0982-978567,-,4間,NT$5480-7980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5480,-
富華大飯店,臺南市中西區忠義路2段28號,06-2251000,http://www.fushin-hotel.com.tw,96間,NT$5500-7500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
莯疇園雅築,臺南市中西區建業街35號,0906-562886,-,4間,NT$5500-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
HanLife6910巷仔內,臺南市北區裕民街69巷10號,0937-116078,http://hanlife6910.blogspot.tw,1間,NT$5500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
菇嚕菇嚕溫泉山莊,臺南市白河區關嶺里關子嶺31-16號,06-6822086,-,3間,NT$5500-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
巨地花園渡假酒店,臺南市新市區大營里16鄰大營133號1至2樓(A、B棟),06-5990055,-,40間,NT$5500-8250(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
Humanlive,臺南市中西區開山路84巷15號,0975-001315,http://www.humanlive.com.tw,4間,NT$5500-5500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5500,-
南科贊美酒店,臺南市善化區成功路252號,06-5838383,http://www.larchotel.com.tw,174間,NT$5600-13600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,3
SUMU小宿,臺南市中西區信義街55號,06-2212360,-,1間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
尚達礦泥溫泉山莊,臺南市白河區關嶺里關子嶺31-18號,06-6822780,-,8間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
小巷旺福,臺南市中西區赤嵌街15巷2號,0937-758573,-,4間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
好的我願意台南民宿,臺南市中西區西門路二段372巷27號,0980-522005,-,8間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
恐龍之家,臺南市中西區民權路三段30號,0936-789647,-,2間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
PARK.239,臺南市北區公園路239巷2號,0928-375515,-,4間,NT$5600-5600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5600,-
聖旺商旅,臺南市中西區小西里西門路一段576號,06-2130789,https://www.sanjuan.com.tw/,44間,NT$5720-7920(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5720,-
宇田商旅,臺南市新市區大營里陽光大道68號10樓至15樓,06-5838999,http://www.ehotel-tainan.com/,74間,NT$5800-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
1986輕旅,臺南市安平區州平二街186號,06-3910080,-,2間,NT$5800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
沐月二館,臺南市南區文南二街57號5樓之1至7樓之1,06-2618156,-,48間,NT$5800-9200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
T.P.天步公寓,臺南市中西區南廠里11鄰永華路一段144巷15號,0965-306877,-,5間,NT$5800-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
安平有間旅店,臺南市安平區運河路23巷27號,06-2215515,-,8間,NT$5800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
走馬瀨農場蘭花會館,臺南市大內區臺南大內區二溪里其子瓦60之5號,06-5760121,http://www.farm.com.tw/about.php,99間,NT$5800-13600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
安平商旅,臺南市安平區天妃里5鄰安北路76號1～4樓,06-2220662,-,17間,NT$5800-5800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5800,-
唯識．禪居,臺南市東區長榮路二段146號,0983-778789,-,5間,NT$5880-5880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),5880,-
安平1923民宿,臺南市安平區世平路19號,0929-675775,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
家新大飯店,臺南市北區海安路3段287號1-8樓,06-3582188,http://www.jiahsin.com.tw/,100間,NT$6000-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
緣憩背包客棧,臺南市中西區中正路70號,0938-334543,-,7間,NT$6000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
牧時光旅宿,臺南市柳營區士林里13鄰育英街7巷3號,0931-775232,http://www.mootimeinn.com,4間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
後營四號,臺南市西港區營西里1鄰後營4號,0928-135796,http://hoin4.blogspot.tw,4間,NT$6000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
九號文旅,臺南市永康區永中街107號,06-2010633,-,18間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
劍橋大飯店,臺南市中西區民族路二段271號5-11樓,06-2202255,-,96間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
徠・歸仁飯店,臺南市歸仁區中山路三段455號,06-7007999,http://bit.ly/2XnMl8g,92間,NT$6000-18800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,3
台南大飯店,臺南市中西區成功路1號,06-2289101,http://www.hotel-tainan.com.tw,152間,NT$6000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
台南甜,臺南市中西區忠孝街93巷114號之2,0917-505671,https://airbnb.com/h/tainan-sweet,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
南岸山．綺,臺南市安平區世平五街10巷35號,06-3910055,-,3間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
玉井-望明79,臺南市玉井區望明里5鄰望明79之2號,0918-615905,https://www.facebook.com/groups/188522203094455,5間,NT$6000-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
擎海,臺南市安平區州平二街56號,0908-519128,-,4間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
白墅,臺南市中西區開山路22號,06-7031080,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
將軍居,臺南市將軍區苓仔寮里9鄰苓和1之12號,0975-098875,https://jiangjunju.com/,5間,NT$6000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
吾宅溜滑梯親子民宿,臺南市安平區慶平路110號,0906-389888,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
台南圈旅,臺南市中西區中成路22號,06-2241637,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
伯樂斯,臺南市安平區民權路四段453號,0955-000689,-,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
找到田,臺南市官田區西庄119之72號,06-5970006,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
巷仔底小房子,臺南市北區成功路68巷48號,0984-300195,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
木本樹民宿,臺南市安平區安北路146巷1號,0963-094901,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
彩虹島民宿,臺南市北區成功路60號,0982-050400,https://www.facebook.com/RainbowIsland60,4間,NT$6000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
嘉園旅店,臺南市北區公園里成功路54號11樓,06-2236489,-,13間,NT$6000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
BellusInn,臺南市北區臨安路二段14號,0989-110418,-,6間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
一府民宿,臺南市中西區國華街二段75號,0980-158826,-,5間,NT$6000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
台南樸美,臺南市中西區永華路一段144巷37號,0902-286277,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
綠邑田園雅築,臺南市大內區頭社里10鄰頭社136之1號,0927-556951,-,5間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
黑琵海灣Villa,臺南市安南區大眾路617號,0988-465941,-,4間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
月亮慢慢走,臺南市中西區衛民街106號之21,0933-806349,https://pawpad.easy.co/,4間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
BellusAce,臺南市中西區忠孝街93巷63號,0929-641203,https://www.bellusinn.com/,7間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
白河院,臺南市白河區大竹里1鄰大排竹11之2號,0919-520163,https://www.facebook.com/Baihe.House,5間,NT$6000-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
白鹿詩行旅,臺南市安平區同平路188號,0903-026138,-,2間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
胖卡親子民宿,臺南市安平區州平二街13號,0921-450212,https://fatsnail.tnbnb.com.tw/,4間,NT$6000-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
大魚漫步旅店,臺南市安平區平通里27鄰育平八街146號,0980-158826,-,7間,NT$6000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
微光藝宿,臺南市中西區金華路三段55巷3號,0916-175082,-,2間,NT$6000-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
一起,臺南市中西區保安路58巷3號,0932-871820,-,3間,NT$6000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
台南安平囍宿,臺南市安平區州平二街8號,0956-167168,-,5間,NT$6000-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
山莊別野,臺南市新化區礁坑里12鄰茄冬坑296號,0920-690314,-,3間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
吾寓旅宿,臺南市中西區西門路二段300巷2號,0925-953917,-,8間,NT$6000-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
樂寓18號,臺南市東區育樂街148巷17弄18號,0928-680673,-,2間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6000,-
富信大飯店,臺南市北區成功路336號,06-2229801,http://www.fushin-hotel.com.tw,174間,NT$6050-16500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6050,4
Park66,臺南市中西區赤崁里公園路66號,0926-257103,-,5間,NT$6200-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
爪窩,臺南市中西區永福路二段122號,06-2236979,-,2間,NT$6200-6200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6200,-
沐亞親子童樂島,臺南市安平區同平路156巷5號,0979-693993,-,5間,NT$6280-8580(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6280,-
沐春民宿,臺南市白河區關嶺里關子嶺27之2號,06-6823232,-,5間,NT$6380-6380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6380,-
北歐小幸福,臺南市中西區民權路一段26號,0966-286868,-,4間,NT$6400-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6400,-
清淨背包客棧,臺南市中西區民權路一段244號,0920-554852,-,5間,NT$6400-6400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6400,-
安平島,臺南市安平區安平路33巷2之3號,0973-820802,-,3間,NT$6500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
鹿耳宅宅,臺南市中西區府前路一段85巷14弄9號,0921-510991,-,3間,NT$6500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
芳谷旅社,臺南市白河區關嶺里關子嶺24-11號,06-6822222,http://www.fungohouse.tw/,32間,NT$6500-8500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
黑琵軼棧,臺南市安平區州平二街38巷12號,06-3910828,-,5間,NT$6500-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
宅南,臺南市中西區府前路一段122巷12號,0903-696165,https://www.facebook.com/livetainanhouse/,4間,NT$6500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
安築,臺南市中西區西門路一段702巷29號,0987-176302,-,1間,NT$6500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
台南蝸聚寵物親子民宿,臺南市中西區民生路一段157巷12號,0956-167168,-,5間,NT$6500-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
大邱民宿,臺南市安平區同平路206號,0973-820802,-,2間,NT$6500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
79號,臺南市中西區忠孝街93巷79號,0978-222529,-,5間,NT$6500-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6500,-
Hygge安平行旅,臺南市安平區安北路129-1號,0928-281812,-,4間,NT$6580-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6580,-
雲頂景觀民宿,臺南市玉井區中正里中正125之2號,0933-672658,-,5間,NT$6600-8600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
開山兜,臺南市中西區府前路一段85巷14弄2號,0976-399749,-,1間,NT$6600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
普羅民遮民宿,臺南市中西區民權路二段146號,0955-820380,https://www.provintiabnb.com/,5間,NT$6600-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
思慕魚渡,臺南市中西區西門路二段308號,0980-888351,-,6間,NT$6600-6600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6600,-
微風栩栩,臺南市玉井區中正里16鄰玉安街63號,06-5741666,-,4間,NT$6680-12880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6680,-
晴意天空,臺南市玉井區中正里16鄰玉安街65號,06-5741666,-,4間,NT$6680-12880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6680,-
欖人生態民宿,臺南市七股區十份里13鄰十份74號之10,06-7880138,-,5間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
桂田酒店,臺南市永康區永安一街99號,06-2438999,-,138間,NT$6800-38000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
三道門建築文創旅店,臺南市中西區成功路75、77號,06-2223088,http://www.3doorhotel.com.tw,37間,NT$6800-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
立多文旅,臺南市中西區西門路二段76號,06-2213588,-,89間,NT$6800-9800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
龜丹六二溫泉山房,臺南市楠西區龜丹里5鄰龜丹62號,0965-116262,https://luer.com.tw/,9間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
天下南隅,臺南市北區成功路202號1樓及4至11樓,06-2290271,https://provintia.com.tw/,103間,NT$6800-26800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
梧藏民宿,臺南市中西區民權路三段197號,0973-861818,https://poppyestates.tnbnb.com.tw/,3間,NT$6800-22400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
想起民宿,臺南市中西區水仙里11鄰宮後街1號,06-2237659,-,4間,NT$6800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),6800,-
