旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
癮室,高雄市前金區六合二路128號,07-2886888,https://inns.ezhotel.com.tw/,90間,NT$5400-7800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
慕晨旅店,高雄市前金區六合二路160號8樓,07-2726608,-,17間,NT$700-1500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
博愛春風時尚旅館,高雄市左營區重上街117號,07-3453758,-,26間,NT$1280-6500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
打狗灣青年旅店,高雄市鹽埕區大成街33號,0981-530086,-,4間,NT$500-500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
盈春汽車旅館,高雄市仁武區安樂一街368號,07-3741379,-,32間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
亞歷山大汽車旅館,高雄市鳳山區華興街2號,07-7217000,-,22間,NT$1880-1880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
京賞國際飯店,高雄市三民區十全二路188號1、4至5樓,0933-187285,-,62間,NT$5300-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旺福民宿,高雄市左營區建業新村50號,07-5812853,-,2間,NT$2000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
丈引小院2館,高雄市左營區建業新村36號,0908-116579,-,3間,NT$5000-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
建業六號,高雄市左營區建業新村6號,0908-567007,http://iff6.blogspot.com,2間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
Swing民宿,高雄市左營區建業新村24號,0928-899334,-,2間,NT$3000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
思旅,高雄市鼓山區臨海一路14之1號,0939-166821,-,4間,NT$500-1600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
苓居,高雄市苓雅區永泰路102巷5號,0980-765076,-,3間,NT$1100-1100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
馥寓蓮潭旅居,高雄市左營區大中二路816、818、820號15樓,07-5884115,-,3間,NT$25000-25000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
靉嗨文旅站前館,高雄市新興區六合二路10號7樓,07-2850077,https://booking.owlting.com/httpssites.google.comviewdouble-t-hotel?start=2022-08-23&end=2022-08-24&lang=zh_TW&adult=1&child=0&infant=0,12間,NT$1500-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
靉嗨文旅美麗島館,高雄市新興區六合二路10號10樓,07-2850077,-,12間,NT$1500-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
棉花糖民宿,高雄市鳳山區黃埔新村東二巷83號,07-7193557,https://www.facebook.com/candyflossKaohsiung/,4間,NT$2600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
銀座聚場,高雄市鹽埕區五福四路260巷8號,07-5215360,-,2間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
日光高鐵精品旅館,高雄市左營區大中二路597號,07-3457380,-,61間,NT$8840-12740(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小島公寓,高雄市新興區六合一路148號,07-2388166,-,5間,NT$4880-5880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美麗島音樂城商旅,高雄市新興區六合二路10號9樓,0907-096188,https://153474955736.web.fullinn.tw,12間,NT$600-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
莉莉的家,高雄市橋頭區橋頭路81號,0906-003010,-,5間,NT$4800-9600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
軍旅舍．四十二,高雄市左營區建業新村42號,0958-604142,-,3間,NT$10500-15750(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
風車公園民宿,高雄市旗津區中洲二路246號,0937-333252,-,2間,NT$600-2400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蛋花湯民宿,高雄市鳳山區黃埔新村東二巷91號,0909-621071,https://www.facebook.com/eggflowersoup,3間,NT$550-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
展旺高雄行旅,高雄市前金區文武二街167號,07-2161188,-,42間,NT$8000-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
綠芙香氛SPA民宿,高雄市左營區緯十二路2-1號,0915-770068,-,4間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
薩維思酒店,高雄市前金區五福三路38號,07-5503623,-,28間,NT$5700-9200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
橙屋商旅,高雄市小港區大業北路300號,07-8012266,http://www.ohouse296.com.tw/about.php,12間,NT$3480-3880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美麗島福憩旅店,高雄市新興區六合二路10號11樓,0906-871011,https://160491559483.web.fullinn.tw/,8間,NT$2400-12000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
萬酈精品旅館,高雄市三民區河北二路100號5樓,07-2857333,-,25間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
眷待期休憩所,高雄市鳳山區黃埔新村東三巷102號,0986-003102,https://www.juandaiqi.com,3間,NT$1680-2240(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大港小住,高雄市新興區文橫一路5巷33號,0908-229019,-,8間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
秧秧微旅,高雄市新興區中山一路14號12樓,07-2315020,http://www.fscebook.com/JezreelinnJI/,21間,NT$500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
御宿汽車旅館中華館,高雄市三民區九如三路58號,07-3110959,https://www.royal-group.com.tw/,39間,NT$8800-10000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
好日子民宿,高雄市新興區南台路91-4號,07-3645271,-,5間,NT$2400-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
六合益萱民宿,高雄市新興區南台路91-1號,07-3645271,-,5間,NT$1000-2000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美濃客家庄,高雄市美濃區中興路二段45號,07-6810800,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
餅弄,高雄市鹽埕區高雄市鹽埕區府北里大有街45-1號,0953-148922,-,3間,NT$15000-15000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
蓮潭八零八旅店,高雄市左營區大中二路808、810、812號15樓,09-75709808,-,5間,NT$30000-32000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大智帕雅泰生活館,高雄市鹽埕區高雄市鹽埕區大智路89號,0958-738919,-,5間,NT$2500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
巢鴨青年館,高雄市三民區建國三路46巷19-3號,0988-222151,-,5間,NT$1300-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
濃舍,高雄市美濃區高雄市美濃區永安路390號,0912-709109,-,4間,NT$3600-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
溝頂民宿,高雄市鹽埕區高雄市鹽埕區大公路70巷6-2號,0932-828922,-,4間,NT$2800-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新美濃花園民宿,高雄市美濃區民生路53號,07-6812777,-,5間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
圓山圓庭園民宿,高雄市美濃區圓山街16-8號,07-6819223,-,5間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
江舟商店,高雄市左營區建業新村50-3號,0903-003452,-,1間,NT$1500-1500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
宜三弄旅宿,高雄市新興區六合一路158號9樓之1,07-9713737,-,9間,NT$4800-7200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
南喃至嶼,高雄市新興區南華路101號,0908-123720,-,5間,NT$6800-9200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
多野樂旅館,高雄市楠梓區興楠路385號2-6樓,07-3510222,http://www.dogether.com.tw/,9間,NT$8500-12500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
隱君子的撒野,高雄市岡山區菜寮路2-26號,0933-346863,https://www.facebook.com/inplaying/,3間,NT$5000-13000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
杉菻行旅,高雄市新興區新田路172巷25號,07-2817820,-,4間,NT$2800-3800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
菲力安民宿,高雄市那瑪夏區瑪雅里平和巷86號,07-6701512,-,12間,NT$6000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
阿爾兔兔,高雄市新興區南台路43巷1弄6號,0988-830610,-,5間,NT$3200-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
風起文旅會館,高雄市旗山區旗南一路30號二樓之1、2、3及三樓之1、2,07-6611058,-,5間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
闆娘公寓,高雄市鹽埕區高雄市鹽埕區五福四路63巷5號,0925-706363,-,5間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
中山精品商旅,高雄市新興區中正四路6號2、3、4樓,07-2852520,-,51間,NT$5800-16800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旗津海民宿,高雄市旗津區廟前路100號,0903-770566,-,5間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
HighFun旅店,高雄市鳳山區高雄市鳳山區平等路3號,0931-037393,-,5間,NT$2500-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
高雄洲際酒店,高雄市前鎮區新光路33號1樓、3~16樓,07-3392111,https://ickaohsiung.com/,253間,NT$50000-250000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
CocaLuu,高雄市鹽埕區高雄市鹽埕區富野路92號,0983-928828,-,4間,NT$6800-6800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
月緹旅館,高雄市左營區高雄市左營區新慶路20巷22號2至7樓,0905-185599,-,24間,NT$11000-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
濃杉小築,高雄市美濃區高雄市美濃區中山路二段632巷35號,0936-848860,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
黃金海岸民宿,高雄市茄萣區民族路178號,0978-645513,-,4間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
溫式旅所,高雄市新興區民主橫路9號,0935-867339,-,5間,NT$3600-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
福容徠旅高雄,高雄市前金區高雄市前金區永恆街3號6至14樓,07-2151188,-,136間,NT$20900-28600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
自由宿-鹽埕館,高雄市鹽埕區光榮街37巷1號,0985-787955,-,5間,NT$8000-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
圈叉行旅,高雄市鹽埕區高雄市鹽埕區五福四路272號,0968-300818,-,4間,NT$3980-5980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
路科民宿,高雄市茄萣區民族路176號,0921-528211,-,4間,NT$4000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
銘樹民宿,高雄市林園區王公路296號,09-79890777,-,4間,NT$4000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
簡單狗,高雄市鼓山區鼓山三路128-5號,0980-765076,-,3間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
