旅宿民稱,地址,電話,官方網站,總房間數,定價,星級
相見歡旅館,新北市永和區永和路1段23號1至3樓,02-29276188,-,20間,NT$3380-5680(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美術行館民宿,新北市三芝區茂長里芝柏路38號,02-26363466,-,3間,NT$2000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
足立司拉,新北市烏來區新烏路五段91號,0955-736371,-,5間,NT$1200-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
美人山,新北市金山區五湖里南勢107號,0913-093535,-,5間,NT$2600-36000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
溫莎堡-香草花園民宿,新北市瑞芳區基山街62號,0930-824391,-,4間,NT$4400-4400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
微風景觀民宿,新北市瑞芳區頌德里石埤巷63號,02-24965160,-,1間,NT$3900-3900(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
豪華旅社,新北市樹林區鎮前街77之10號,02-26861477,-,17間,NT$800-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
神隱國度民宿,新北市瑞芳區崙頂路90號,0905-788650,https://www.facebook.com/Twilighthouse1212/,4間,NT$2380-2380(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
大坪山莊民宿,新北市萬里區雙興里坑頭6號,02-77207721,-,5間,NT$2880-3880(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
木質棧民宿,新北市瑞芳區五號路83號,0919-652601,-,1間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
吉谷民宿,新北市瑞芳區佛堂巷21號,0907227820-0933934627,-,3間,NT$4800-5200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份望山居,新北市瑞芳區佛堂巷64號,09-05570688,-,1間,NT$6000-6000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
福隆灣民宿,新北市貢寮區東興街106巷25弄7號,+886-902020044,https://fulong1.site,3間,NT$4000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份後花園民宿,新北市瑞芳區基山街168號,0952-618727,-,1間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
想住就住民宿,新北市瑞芳區汽車路24號,0911-908892,-,5間,NT$3980-3980(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份庭院,新北市瑞芳區崙頂路141之1號,0920-124861,-,1間,NT$3000-4000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
十分背包客棧,新北市平溪區十分街235號第1層,0933-130209,-,3間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
Hello哩賀,新北市貢寮區仁和路98號,09-37370368,-,1間,NT$1200-1200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海好有你,新北市貢寮區東興街106巷23弄3號,02-24991513,-,3間,NT$4500-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
帝景飯店,新北市新店區新店區碧潭路77巷2號,02-82121100,http://www.lakehotel.com.tw/,28間,NT$7650-10800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
玫瑰山城,新北市瑞芳區洞頂路155之1號,02-24961818,-,2間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
旅人客棧,新北市瑞芳區民生街34號,0916-937187,-,3間,NT$800-1300(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
九份小喵喵民宿,新北市瑞芳區街頂巷29號,09-55984367,-,1間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
由賢民宿,新北市淡水區中和里3鄰小中寮19-11號,0936-180939,-,2間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
足立烏來,新北市烏來區新烏路五段99號,02-26616699,-,5間,NT$12000-14000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
東暘旅店,新北市三重區成功路97號3至5樓,02-29737000,-,64間,NT$16800-31800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
花宅伍柒民宿,新北市瑞芳區竪崎路57號,02-24970956,-,4間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
淡水集遊客棧,新北市淡水區中正路1段37號2樓,0902-291063,https://www.facebook.com/%E7%84%A1%E6%95%B5%E6%B5%B7%E6%99%AF%E8%83%8C%E5%8C%85%E5%AE%A2-%E6%B7%A1%E6%B0%B4%E9%9B%86%E9%81%8A%E5%AE%A2%E6%A3%A7-255635811476160/,2間,NT$1000-1000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
福隆藍海民宿,新北市貢寮區東興街106巷23弄19號,0972-129152,-,4間,NT$1500-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
媽媽的家民宿,新北市淡水區公明街2號,0939-296368,-,2間,NT$1500-2500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
尋民宿,新北市瑞芳區民生街30巷27號,02-24972075,-,5間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海比樂民宿,新北市貢寮區東興街106巷25弄5號,0911-037272,-,3間,NT$3200-3200(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
福隆比司吉民宿,新北市貢寮區東興街106巷23弄15號,09-27250717,-,4間,NT$1500-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
海都民宿,新北市貢寮區新北市貢寮區福隆街25號,02-24991839,-,5間,NT$1200-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
新北新莊凱悅嘉軒酒店,新北市新莊區新北大道三段79號,02-85229980,-,280間,NT$8800-26400(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
暮宅山,新北市瑞芳區汽車路93之2號2樓,02-24960966,http://www.daybreak.com/room-latebreak,6間,NT$18000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
老街口海景民宿,新北市瑞芳區輕便路43號,0980-099629,-,5間,NT$3000-4500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
我家民宿,新北市瑞芳區長仁路22號,0932-921930,-,3間,NT$3000-3000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
晶晶輕旅行,新北市瑞芳區中山路70號,0976-339787,https://reurl.cc/KQmqZp,4間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
慢時光民宿,新北市瑞芳區祈堂路108號,0909-160160,-,1間,NT$4800-4800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
耶旅宿,新北市雙溪區新北市雙溪區牡丹里自強路8巷13號1樓,0928-281819,-,3間,NT$3600-3600(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
哼吧民宿,新北市金山區中信北路49巷3號,0989-938929,-,2間,NT$5000-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
牡丹小聚,新北市雙溪區牡丹里17鄰牡丹55號,02-24930028,-,3間,NT$3500-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
月牙桐海景民宿,新北市瑞芳區洞頂路8號之1,0985-406888,-,5間,NT$3500-9000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
香柚民宿,新北市淡水區新北市淡水區番子田29號,02-26311965,-,5間,NT$1100-1100(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
囍屋民宿,新北市金山區中信南路6巷4號,02-24080140,http://happyxiwu.mmweb.tw/?ptype=info,3間,NT$4500-8000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
濦崌四季,新北市瑞芳區新北市瑞芳區祈堂路130號,0909-939311,-,2間,NT$11000-11000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
小希臘民宿,新北市瑞芳區洞頂路335號,02-24962888,-,2間,NT$1800-1800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
山城背包客棧,新北市瑞芳區洞頂路187號,0972-256081,-,1間,NT$2800-2800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
天空小品民宿,新北市淡水區新北市淡水區竹圍子8之16號,0932-158546,-,5間,NT$5800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
漫漫民宿,新北市瑞芳區祈堂路152號,0933-082456,-,1間,NT$16000-16000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
暮石民宿,新北市瑞芳區烏勢巷50號,0983-027257,-,1間,NT$15800-15800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
數樹,新北市瑞芳區基山街241號,0919-905428,https://www.instagram.com/shushuhousetaiwan/,1間,NT$9500-9500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
神隱之森民宿,新北市瑞芳區崙頂路48號,0905-788650,-,1間,NT$5000-13800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
鶯歌陶瓷民宿,新北市鶯歌區中正三路邱厝巷6號,02-22049710,-,5間,NT$3500-3500(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
淡水淶滬文旅,新北市淡水區中正東路1段3巷1號,02-26222023,https://www.lifehotel.com.tw,183間,NT$7000-18000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
曉宅山,新北市瑞芳區豎崎路49號,02-24960988,http://daybreaktw.com/,12間,NT$22000-22000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
金色小棧民宿,新北市瑞芳區中正路22之2號,02-24973577,-,3間,NT$2800-7000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
半島海悅渡假會館,新北市石門區石門區崁子脚58之55號,02-26383638,-,20間,NT$8800-8800(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
夜海民宿,新北市瑞芳區汽車路79號,0932-259463,-,5間,NT$3200-5000(定價係指各種房型之最高備查價格區間，各房型實際售價請依旅宿業者公布為主。),-
